Freq.	V(v4)/I(I1)
5.52077439280676e+003	(-4.07655133787646e+000dB,7.25837961707428e+001°)
5.53350109215655e+003	(-4.06664689778528e+000dB,7.26043626805036e+001°)
5.54625712957829e+003	(-4.05669957383362e+000dB,7.26250081173912e+001°)
5.55904257270322e+003	(-4.04670954133043e+000dB,7.26457314457491e+001°)
5.57185748931848e+003	(-4.03667697488406e+000dB,7.26665316385466e+001°)
5.58470194736748e+003	(-4.02660204836531e+000dB,7.26874076774552e+001°)
5.59757601495028e+003	(-4.01648493499037e+000dB,7.27083585526759e+001°)
5.61047976032388e+003	(-4.00632580725674e+000dB,7.27293832628964e+001°)
5.62341325190266e+003	(-3.99612483698879e+000dB,7.27504808151956e+001°)
5.63637655825871e+003	(-3.98588219531806e+000dB,7.27716502246496e+001°)
5.64936974812219e+003	(-3.97559805270668e+000dB,7.27928905154044e+001°)
5.66239289038170e+003	(-3.96527257890238e+000dB,7.28142007186927e+001°)
5.67544605408463e+003	(-3.95490594299154e+000dB,7.28355798743633e+001°)
5.68852930843757e+003	(-3.94449831341010e+000dB,7.28570270306801e+001°)
5.70164272280663e+003	(-3.93404985786239e+000dB,7.28785412431943e+001°)
5.71478636671783e+003	(-3.92356074344230e+000dB,7.29001215757830e+001°)
5.72796030985745e+003	(-3.91303113655634e+000dB,7.29217671000281e+001°)
5.74116462207243e+003	(-3.90246120292316e+000dB,7.29434768950420e+001°)
5.75439937337072e+003	(-3.89185110764332e+000dB,7.29652500481767e+001°)
5.76766463392165e+003	(-3.88120101509486e+000dB,7.29870856535206e+001°)
5.78096047405632e+003	(-3.87051108906651e+000dB,7.30089828134177e+001°)
5.79428696426795e+003	(-3.85978149264067e+000dB,7.30309406374176e+001°)
5.80764417521226e+003	(-3.84901238830559e+000dB,7.30529582428942e+001°)
5.82103217770785e+003	(-3.83820393783031e+000dB,7.30750347538475e+001°)
5.83445104273658e+003	(-3.82735630238438e+000dB,7.30971693019306e+001°)
5.84790084144394e+003	(-3.81646964251560e+000dB,7.31193610265700e+001°)
5.86138164513942e+003	(-3.80554411806211e+000dB,7.31416090734425e+001°)
5.87489352529689e+003	(-3.79457988827466e+000dB,7.31639125959152e+001°)
5.88843655355501e+003	(-3.78357711176519e+000dB,7.31862707542116e+001°)
5.90201080171757e+003	(-3.77253594648608e+000dB,7.32086827154458e+001°)
5.91561634175386e+003	(-3.76145654978447e+000dB,7.32311476535914e+001°)
5.92925324579912e+003	(-3.75033907837337e+000dB,7.32536647500341e+001°)
5.94292158615484e+003	(-3.73918368835148e+000dB,7.32762331926833e+001°)
5.95662143528922e+003	(-3.72799053518176e+000dB,7.32988521760919e+001°)
5.97035286583748e+003	(-3.71675977370838e+000dB,7.33215209011641e+001°)
5.98411595060231e+003	(-3.70549155815043e+000dB,7.33442385761619e+001°)
5.99791076255420e+003	(-3.69418604212745e+000dB,7.33670044155586e+001°)
6.01173737483188e+003	(-3.68284337865524e+000dB,7.33898176402903e+001°)
6.02559586074268e+003	(-3.67146372011890e+000dB,7.34126774781311e+001°)
6.03948629376290e+003	(-3.66004721830465e+000dB,7.34355831625425e+001°)
6.05340874753823e+003	(-3.64859402440363e+000dB,7.34585339345637e+001°)
6.06736329588415e+003	(-3.63710428900008e+000dB,7.34815290401732e+001°)
6.08135001278627e+003	(-3.62557816204824e+000dB,7.35045677327259e+001°)
6.09536897240078e+003	(-3.61401579295724e+000dB,7.35276492707928e+001°)
6.10942024905481e+003	(-3.60241733051359e+000dB,7.35507729201183e+001°)
6.12350391724682e+003	(-3.59078292292143e+000dB,7.35739379519641e+001°)
6.13762005164702e+003	(-3.57911271778479e+000dB,7.35971436437114e+001°)
6.15176872709776e+003	(-3.56740686211905e+000dB,7.36203892785822e+001°)
6.16595001861390e+003	(-3.55566550237038e+000dB,7.36436741464101e+001°)
6.18016400138323e+003	(-3.54388878439717e+000dB,7.36669975422724e+001°)
6.19441075076689e+003	(-3.53207685346391e+000dB,7.36903587673114e+001°)
6.20869034229971e+003	(-3.52022985427548e+000dB,7.37137571284119e+001°)
6.22300285169066e+003	(-3.50834793097016e+000dB,7.37371919386918e+001°)
6.23734835482326e+003	(-3.49643122707667e+000dB,7.37606625162711e+001°)
6.25172692775592e+003	(-3.48447988559685e+000dB,7.37841681855667e+001°)
6.26613864672241e+003	(-3.47249404892316e+000dB,7.38077082761396e+001°)
6.28058358813224e+003	(-3.46047385893569e+000dB,7.38312821235520e+001°)
6.29506182857103e+003	(-3.44841945687335e+000dB,7.38548890685497e+001°)
6.30957344480098e+003	(-3.43633098349865e+000dB,7.38785284573036e+001°)
6.32411851376124e+003	(-3.42420857896199e+000dB,7.39021996423801e+001°)
6.33869711256832e+003	(-3.41205238288289e+000dB,7.39259019803197e+001°)
6.35330931851648e+003	(-3.39986253430496e+000dB,7.39496348339668e+001°)
6.36795520907820e+003	(-3.38763917173751e+000dB,7.39733975711708e+001°)
6.38263486190453e+003	(-3.37538243314630e+000dB,7.39971895653538e+001°)
6.39734835482552e+003	(-3.36309245592260e+000dB,7.40210101949164e+001°)
6.41209576585065e+003	(-3.35076937694118e+000dB,7.40448588431182e+001°)
6.42687717316923e+003	(-3.33841333250373e+000dB,7.40687348990505e+001°)
6.44169265515080e+003	(-3.32602445842913e+000dB,7.40926377567340e+001°)
6.45654229034558e+003	(-3.31360288991945e+000dB,7.41165668146454e+001°)
6.47142615748486e+003	(-3.30114876169838e+000dB,7.41405214771146e+001°)
6.48634433548140e+003	(-3.28866220794031e+000dB,7.41645011532522e+001°)
6.50129690342992e+003	(-3.27614336228640e+000dB,7.41885052569086e+001°)
6.51628394060744e+003	(-3.26359235783265e+000dB,7.42125332063706e+001°)
6.53130552647374e+003	(-3.25100932718191e+000dB,7.42365844260667e+001°)
6.54636174067176e+003	(-3.23839440239568e+000dB,7.42606583441974e+001°)
6.56145266302806e+003	(-3.22574771499080e+000dB,7.42847543939147e+001°)
6.57657837355321e+003	(-3.21306939601142e+000dB,7.43088720137239e+001°)
6.59173895244222e+003	(-3.20035957592140e+000dB,7.43330106462568e+001°)
6.60693448007496e+003	(-3.18761838473733e+000dB,7.43571697389561e+001°)
6.62216503701662e+003	(-3.17484595189883e+000dB,7.43813487440669e+001°)
6.63743070401808e+003	(-3.16204240636663e+000dB,7.44055471183646e+001°)
6.65273156201641e+003	(-3.14920787658432e+000dB,7.44297643227469e+001°)
6.66806769213521e+003	(-3.13634249049881e+000dB,7.44539998236619e+001°)
6.68343917568513e+003	(-3.12344637552291e+000dB,7.44782530911419e+001°)
6.69884609416425e+003	(-3.11051965859264e+000dB,7.45025236001623e+001°)
6.71428852925850e+003	(-3.09756246612730e+000dB,7.45268108300812e+001°)
6.72976656284216e+003	(-3.08457492405623e+000dB,7.45511142641925e+001°)
6.74528027697819e+003	(-3.07155715779652e+000dB,7.45754333908353e+001°)
6.76082975391879e+003	(-3.05850929228760e+000dB,7.45997677025448e+001°)
6.77641507610572e+003	(-3.04543145195772e+000dB,7.46241166955639e+001°)
6.79203632617081e+003	(-3.03232376074425e+000dB,7.46484798710247e+001°)
6.80769358693638e+003	(-3.01918634212069e+000dB,7.46728567342706e+001°)
6.82338694141566e+003	(-3.00601931904529e+000dB,7.46972467942482e+001°)
6.83911647281325e+003	(-2.99282281398193e+000dB,7.47216495649117e+001°)
6.85488226452557e+003	(-2.97959694895830e+000dB,7.47460645637278e+001°)
6.87068440014127e+003	(-2.96634184544794e+000dB,7.47704913124885e+001°)
6.88652296344171e+003	(-2.95305762451856e+000dB,7.47949293368789e+001°)
6.90239803840137e+003	(-2.93974440670020e+000dB,7.48193781671562e+001°)
6.91830970918831e+003	(-2.92640231209317e+000dB,7.48438373369576e+001°)
6.93425806016463e+003	(-2.91303146027868e+000dB,7.48683063840556e+001°)
6.95024317588691e+003	(-2.89963197040734e+000dB,7.48927848504128e+001°)
6.96626514110662e+003	(-2.88620396114019e+000dB,7.49172722818210e+001°)
6.98232404077065e+003	(-2.87274755065671e+000dB,7.49417682279500e+001°)
6.99841996002166e+003	(-2.85926285667938e+000dB,7.49662722420668e+001°)
7.01455298419864e+003	(-2.84574999649560e+000dB,7.49907838818850e+001°)
7.03072319883726e+003	(-2.83220908687370e+000dB,7.50153027080511e+001°)
7.04693068967039e+003	(-2.81864024416281e+000dB,7.50398282857537e+001°)
7.06317554262854e+003	(-2.80504358422541e+000dB,7.50643601833340e+001°)
7.07945784384029e+003	(-2.79141922250000e+000dB,7.50888979735808e+001°)
7.09577767963280e+003	(-2.77776727395009e+000dB,7.51134412323908e+001°)
7.11213513653220e+003	(-2.76408785305743e+000dB,7.51379895392178e+001°)
7.12853030126410e+003	(-2.75038107389192e+000dB,7.51625424776788e+001°)
7.14496326075404e+003	(-2.73664705007111e+000dB,7.51870996346474e+001°)
7.16143410212792e+003	(-2.72288589474212e+000dB,7.52116606003498e+001°)
7.17794291271252e+003	(-2.70909772059962e+000dB,7.52362249694274e+001°)
7.19448978003589e+003	(-2.69528263992609e+000dB,7.52607923388627e+001°)
7.21107479182789e+003	(-2.68144076454395e+000dB,7.52853623102614e+001°)
7.22769803602059e+003	(-2.66757220583008e+000dB,7.53099344879007e+001°)
7.24435960074879e+003	(-2.65367707471001e+000dB,7.53345084796850e+001°)
7.26105957435043e+003	(-2.63975548169557e+000dB,7.53590838971397e+001°)
7.27779804536712e+003	(-2.62580753685625e+000dB,7.53836603554468e+001°)
7.29457510254457e+003	(-2.61183334981477e+000dB,7.54082374722014e+001°)
7.31139083483305e+003	(-2.59783302976430e+000dB,7.54328148691940e+001°)
7.32824533138791e+003	(-2.58380668547436e+000dB,7.54573921712205e+001°)
7.34513868157002e+003	(-2.56975442528250e+000dB,7.54819690065216e+001°)
7.36207097494623e+003	(-2.55567635708891e+000dB,7.55065450064899e+001°)
7.37904230128987e+003	(-2.54157258838895e+000dB,7.55311198058914e+001°)
7.39605275058124e+003	(-2.52744322621855e+000dB,7.55556930422256e+001°)
7.41310241300803e+003	(-2.51328837722759e+000dB,7.55802643568153e+001°)
7.43019137896587e+003	(-2.49910814761971e+000dB,7.56048333937426e+001°)
7.44731973905874e+003	(-2.48490264318157e+000dB,7.56293998005795e+001°)
7.46448758409951e+003	(-2.47067196930151e+000dB,7.56539632278409e+001°)
7.48169500511039e+003	(-2.45641623091619e+000dB,7.56785233289215e+001°)
7.49894209332340e+003	(-2.44213553259411e+000dB,7.57030797608007e+001°)
7.51622894018089e+003	(-2.42782997843078e+000dB,7.57276321829930e+001°)
7.53355563733601e+003	(-2.41349967217655e+000dB,7.57521802585336e+001°)
7.55092227665317e+003	(-2.39914471712076e+000dB,7.57767236529517e+001°)
7.56832895020857e+003	(-2.38476521616226e+000dB,7.58012620351359e+001°)
7.58577575029066e+003	(-2.37036127180043e+000dB,7.58257950769812e+001°)
7.60326276940064e+003	(-2.35593298611139e+000dB,7.58503224529231e+001°)
7.62079010025294e+003	(-2.34148046078376e+000dB,7.58748438405742e+001°)
7.63835783577572e+003	(-2.32700379708747e+000dB,7.58993589208320e+001°)
7.65596606911138e+003	(-2.31250309591768e+000dB,7.59238673767399e+001°)
7.67361489361700e+003	(-2.29797845774646e+000dB,7.59483688946121e+001°)
7.69130440286490e+003	(-2.28342998266428e+000dB,7.59728631637398e+001°)
7.70903469064311e+003	(-2.26885777033794e+000dB,7.59973498756818e+001°)
7.72680585095583e+003	(-2.25426192008310e+000dB,7.60218287254606e+001°)
7.74461797802399e+003	(-2.23964253077753e+000dB,7.60462994104371e+001°)
7.76247116628571e+003	(-2.22499970094596e+000dB,7.60707616307887e+001°)
7.78036551039683e+003	(-2.21033352869209e+000dB,7.60952150897469e+001°)
7.79830110523138e+003	(-2.19564411175865e+000dB,7.61196594926561e+001°)
7.81627804588208e+003	(-2.18093154746931e+000dB,7.61440945481661e+001°)
7.83429642766090e+003	(-2.16619593278632e+000dB,7.61685199670203e+001°)
7.85235634609950e+003	(-2.15143736429425e+000dB,7.61929354631757e+001°)
7.87045789694976e+003	(-2.13665593816647e+000dB,7.62173407528810e+001°)
7.88860117618432e+003	(-2.12185175022532e+000dB,7.62417355553247e+001°)
7.90678627999702e+003	(-2.10702489587222e+000dB,7.62661195915713e+001°)
7.92501330480349e+003	(-2.09217547019071e+000dB,7.62904925863710e+001°)
7.94328234724158e+003	(-2.07730356783853e+000dB,7.63148542659273e+001°)
7.96159350417195e+003	(-2.06240928311152e+000dB,7.63392043596300e+001°)
7.97994687267852e+003	(-2.04749270993361e+000dB,7.63635425993079e+001°)
7.99834255006904e+003	(-2.03255394186338e+000dB,7.63878687191406e+001°)
8.01678063387554e+003	(-2.01759307206745e+000dB,7.64121824560975e+001°)
8.03526122185492e+003	(-2.00261019337297e+000dB,7.64364835488956e+001°)
8.05378441198941e+003	(-1.98760539821179e+000dB,7.64607717395668e+001°)
8.07235030248712e+003	(-1.97257877865041e+000dB,7.64850467721137e+001°)
8.09095899178256e+003	(-1.95753042641981e+000dB,7.65093083930608e+001°)
8.10961057853714e+003	(-1.94246043285711e+000dB,7.65335563513336e+001°)
8.12830516163973e+003	(-1.92736888893783e+000dB,7.65577903979970e+001°)
8.14704284020712e+003	(-1.91225588528028e+000dB,7.65820102868409e+001°)
8.16582371358465e+003	(-1.89712151216000e+000dB,7.66062157738108e+001°)
8.18464788134662e+003	(-1.88196585946809e+000dB,7.66304066172642e+001°)
8.20351544329690e+003	(-1.86678901676698e+000dB,7.66545825777392e+001°)
8.22242649946943e+003	(-1.85159107321943e+000dB,7.66787434180564e+001°)
8.24138115012873e+003	(-1.83637211767786e+000dB,7.67028889035008e+001°)
8.26037949577049e+003	(-1.82113223861430e+000dB,7.67270188014562e+001°)
8.27942163712204e+003	(-1.80587152417748e+000dB,7.67511328815717e+001°)
8.29850767514292e+003	(-1.79059006211876e+000dB,7.67752309158663e+001°)
8.31763771102541e+003	(-1.77528793989134e+000dB,7.67993126783674e+001°)
8.33681184619503e+003	(-1.75996524457004e+000dB,7.68233779454226e+001°)
8.35603018231117e+003	(-1.74462206287429e+000dB,7.68474264951957e+001°)
8.37529282126751e+003	(-1.72925848121221e+000dB,7.68714581086371e+001°)
8.39459986519266e+003	(-1.71387458563145e+000dB,7.68954725686309e+001°)
8.41395141645063e+003	(-1.69847046181945e+000dB,7.69194696597269e+001°)
8.43334757764143e+003	(-1.68304619513792e+000dB,7.69434491691212e+001°)
8.45278845160157e+003	(-1.66760187063019e+000dB,7.69674108861763e+001°)
8.47227414140463e+003	(-1.65213757295909e+000dB,7.69913546015360e+001°)
8.49180475036180e+003	(-1.63665338647368e+000dB,7.70152801089579e+001°)
8.51138038202243e+003	(-1.62114939519001e+000dB,7.70391872035837e+001°)
8.53100114017455e+003	(-1.60562568276533e+000dB,7.70630756827471e+001°)
8.55066712884549e+003	(-1.59008233255368e+000dB,7.70869453457499e+001°)
8.57037845230235e+003	(-1.57451942755739e+000dB,7.71107959944396e+001°)
8.59013521505260e+003	(-1.55893705044179e+000dB,7.71346274312532e+001°)
8.60993752184465e+003	(-1.54333528357167e+000dB,7.71584394625505e+001°)
8.62978547766834e+003	(-1.52771420895312e+000dB,7.71822318952964e+001°)
8.64967918775557e+003	(-1.51207390827228e+000dB,7.72060045385326e+001°)
8.66961875758080e+003	(-1.49641446289830e+000dB,7.72297572036804e+001°)
8.68960429286165e+003	(-1.48073595386679e+000dB,7.72534897038550e+001°)
8.70963589955943e+003	(-1.46503846188613e+000dB,7.72772018539126e+001°)
8.72971368387974e+003	(-1.44932206734676e+000dB,7.73008934709337e+001°)
8.74983775227298e+003	(-1.43358685033467e+000dB,7.73245643740651e+001°)
8.77000821143496e+003	(-1.41783289058231e+000dB,7.73482143832615e+001°)
8.79022516830745e+003	(-1.40206026752312e+000dB,7.73718433216534e+001°)
8.81048873007875e+003	(-1.38626906026966e+000dB,7.73954510133030e+001°)
8.83079900418423e+003	(-1.37045934761713e+000dB,7.74190372843241e+001°)
8.85115609830695e+003	(-1.35463120804466e+000dB,7.74426019629940e+001°)
8.87156012037820e+003	(-1.33878471972368e+000dB,7.74661448789197e+001°)
8.89201117857807e+003	(-1.32291996049155e+000dB,7.74896658636935e+001°)
8.91250938133604e+003	(-1.30703700790414e+000dB,7.75131647504956e+001°)
8.93305483733154e+003	(-1.29113593917758e+000dB,7.75366413748533e+001°)
8.95364765549452e+003	(-1.27521683124183e+000dB,7.75600955731891e+001°)
8.97428794500606e+003	(-1.25927976070663e+000dB,7.75835271844737e+001°)
8.99497581529893e+003	(-1.24332480387429e+000dB,7.76069360489594e+001°)
9.01571137605814e+003	(-1.22735203673635e+000dB,7.76303220081199e+001°)
9.03649473722158e+003	(-1.21136153498906e+000dB,7.76536849063407e+001°)
9.05732600898056e+003	(-1.19535337402713e+000dB,7.76770245887051e+001°)
9.07820530178042e+003	(-1.17932762892562e+000dB,7.77003409023039e+001°)
9.09913272632107e+003	(-1.16328437447530e+000dB,7.77236336958682e+001°)
9.12010839355765e+003	(-1.14722368515742e+000dB,7.77469028196762e+001°)
9.14113241470105e+003	(-1.13114563515394e+000dB,7.77701481258953e+001°)
9.16220490121854e+003	(-1.11505029835463e+000dB,7.77933694681373e+001°)
9.18332596483435e+003	(-1.09893774834190e+000dB,7.78165667011708e+001°)
9.20449571753025e+003	(-1.08280805841429e+000dB,7.78397396825147e+001°)
9.22571427154616e+003	(-1.06666130156273e+000dB,7.78628882701023e+001°)
9.24698173938075e+003	(-1.05049755050255e+000dB,7.78860123241037e+001°)
9.26829823379201e+003	(-1.03431687762894e+000dB,7.79091117060144e+001°)
9.28966386779788e+003	(-1.01811935506674e+000dB,7.79321862788184e+001°)
9.31107875467682e+003	(-1.00190505465344e+000dB,7.79552359074838e+001°)
9.33254300796842e+003	(-9.85674047916334e-001dB,7.79782604579084e+001°)
9.35405674147403e+003	(-9.69426406107841e-001dB,7.80012597977613e+001°)
9.37562006925731e+003	(-9.53162200194137e-001dB,7.80242337963109e+001°)
9.39723310564488e+003	(-9.36881500851175e-001dB,7.80471823241245e+001°)
9.41889596522691e+003	(-9.20584378470484e-001dB,7.80701052535287e+001°)
9.44060876285772e+003	(-9.04270903153646e-001dB,7.80930024580156e+001°)
9.46237161365642e+003	(-8.87941144735259e-001dB,7.81158738128551e+001°)
9.48418463300745e+003	(-8.71595172748802e-001dB,7.81387191943074e+001°)
9.50604793656129e+003	(-8.55233056458224e-001dB,7.81615384805752e+001°)
9.52796164023499e+003	(-8.38854864849251e-001dB,7.81843315512171e+001°)
9.54992586021283e+003	(-8.22460666624574e-001dB,7.82070982868544e+001°)
9.57194071294691e+003	(-8.06050530199217e-001dB,7.82298385695832e+001°)
9.59400631515779e+003	(-7.89624523725826e-001dB,7.82525522831058e+001°)
9.61612278383511e+003	(-7.73182715078799e-001dB,7.82752393126854e+001°)
9.63829023623816e+003	(-7.56725171855593e-001dB,7.82978995445546e+001°)
9.66050878989658e+003	(-7.40251961375525e-001dB,7.83205328664355e+001°)
9.68277856261094e+003	(-7.23763150697113e-001dB,7.83431391675652e+001°)
9.70509967245334e+003	(-7.07258806588874e-001dB,7.83657183383230e+001°)
9.72747223776809e+003	(-6.90738995568309e-001dB,7.83882702706333e+001°)
9.74989637717230e+003	(-6.74203783869058e-001dB,7.84107948573684e+001°)
9.77237220955654e+003	(-6.57653237465486e-001dB,7.84332919933448e+001°)
9.79489985408542e+003	(-6.41087422059546e-001dB,7.84557615739537e+001°)
9.81747943019827e+003	(-6.24506403081047e-001dB,7.84782034965319e+001°)
9.84011105760976e+003	(-6.07910245710689e-001dB,7.85006176591778e+001°)
9.86279485631052e+003	(-5.91299014843137e-001dB,7.85230039614811e+001°)
9.88553094656780e+003	(-5.74672775128409e-001dB,7.85453623044596e+001°)
9.90831944892608e+003	(-5.58031590942140e-001dB,7.85676925903630e+001°)
9.93116048420774e+003	(-5.41375526408811e-001dB,7.85899947224094e+001°)
9.95405417351367e+003	(-5.24704645375800e-001dB,7.86122686052679e+001°)
9.97700063822393e+003	(-5.08019011444700e-001dB,7.86345141445004e+001°)
9.99999999999839e+003	(-4.91318687955731e-001dB,7.86567312478732e+001°)
