Freq.	V(vi)/((-1)*I(Vii))
1.29419584144977e+004	(7.21831525707513e+001dB,-7.06642744502558e+001°)
1.29717927098374e+004	(7.21658825566241e+001dB,-7.07063492937600e+001°)
1.30016957803307e+004	(7.21486003996962e+001dB,-7.07483433959388e+001°)
1.30316677845208e+004	(7.21313061523472e+001dB,-7.07902568377261e+001°)
1.30617088813162e+004	(7.21139998667439e+001dB,-7.08320897005351e+001°)
1.30918192299919e+004	(7.20966815948414e+001dB,-7.08738420662526e+001°)
1.31219989901898e+004	(7.20793513883833e+001dB,-7.09155140172341e+001°)
1.31522483219202e+004	(7.20620092989030e+001dB,-7.09571056362988e+001°)
1.31825673855619e+004	(7.20446553777240e+001dB,-7.09986170067242e+001°)
1.32129563418635e+004	(7.20272896759611e+001dB,-7.10400482122416e+001°)
1.32434153519444e+004	(7.20099122445209e+001dB,-7.10813993370310e+001°)
1.32739445772952e+004	(7.19925231341025e+001dB,-7.11226704657160e+001°)
1.33045441797787e+004	(7.19751223951983e+001dB,-7.11638616833590e+001°)
1.33352143216310e+004	(7.19577100780948e+001dB,-7.12049730754565e+001°)
1.33659551654622e+004	(7.19402862328735e+001dB,-7.12460047279341e+001°)
1.33967668742571e+004	(7.19228509094112e+001dB,-7.12869567271416e+001°)
1.34276496113764e+004	(7.19054041573812e+001dB,-7.13278291598488e+001°)
1.34586035405572e+004	(7.18879460262538e+001dB,-7.13686221132400e+001°)
1.34896288259143e+004	(7.18704765652969e+001dB,-7.14093356749100e+001°)
1.35207256319405e+004	(7.18529958235773e+001dB,-7.14499699328589e+001°)
1.35518941235081e+004	(7.18355038499607e+001dB,-7.14905249754879e+001°)
1.35831344658693e+004	(7.18180006931129e+001dB,-7.15310008915943e+001°)
1.36144468246572e+004	(7.18004864015004e+001dB,-7.15713977703676e+001°)
1.36458313658869e+004	(7.17829610233910e+001dB,-7.16117157013839e+001°)
1.36772882559562e+004	(7.17654246068551e+001dB,-7.16519547746025e+001°)
1.37088176616462e+004	(7.17478771997653e+001dB,-7.16921150803608e+001°)
1.37404197501228e+004	(7.17303188497985e+001dB,-7.17321967093698e+001°)
1.37720946889371e+004	(7.17127496044353e+001dB,-7.17721997527103e+001°)
1.38038426460265e+004	(7.16951695109618e+001dB,-7.18121243018278e+001°)
1.38356637897155e+004	(7.16775786164696e+001dB,-7.18519704485287e+001°)
1.38675582887165e+004	(7.16599769678568e+001dB,-7.18917382849755e+001°)
1.38995263121312e+004	(7.16423646118286e+001dB,-7.19314279036828e+001°)
1.39315680294507e+004	(7.16247415948983e+001dB,-7.19710393975133e+001°)
1.39636836105570e+004	(7.16071079633877e+001dB,-7.20105728596730e+001°)
1.39958732257238e+004	(7.15894637634277e+001dB,-7.20500283837073e+001°)
1.40281370456172e+004	(7.15718090409594e+001dB,-7.20894060634968e+001°)
1.40604752412968e+004	(7.15541438417344e+001dB,-7.21287059932532e+001°)
1.40928879842164e+004	(7.15364682113160e+001dB,-7.21679282675152e+001°)
1.41253754462252e+004	(7.15187821950792e+001dB,-7.22070729811441e+001°)
1.41579377995684e+004	(7.15010858382121e+001dB,-7.22461402293205e+001°)
1.41905752168885e+004	(7.14833791857162e+001dB,-7.22851301075391e+001°)
1.42232878712258e+004	(7.14656622824070e+001dB,-7.23240427116060e+001°)
1.42560759360195e+004	(7.14479351729149e+001dB,-7.23628781376338e+001°)
1.42889395851086e+004	(7.14301979016860e+001dB,-7.24016364820378e+001°)
1.43218789927330e+004	(7.14124505129825e+001dB,-7.24403178415326e+001°)
1.43548943335341e+004	(7.13946930508835e+001dB,-7.24789223131276e+001°)
1.43879857825560e+004	(7.13769255592858e+001dB,-7.25174499941235e+001°)
1.44211535152462e+004	(7.13591480819042e+001dB,-7.25559009821083e+001°)
1.44543977074568e+004	(7.13413606622727e+001dB,-7.25942753749536e+001°)
1.44877185354452e+004	(7.13235633437449e+001dB,-7.26325732708106e+001°)
1.45211161758750e+004	(7.13057561694945e+001dB,-7.26707947681068e+001°)
1.45545908058172e+004	(7.12879391825163e+001dB,-7.27089399655417e+001°)
1.45881426027510e+004	(7.12701124256267e+001dB,-7.27470089620837e+001°)
1.46217717445647e+004	(7.12522759414644e+001dB,-7.27850018569657e+001°)
1.46554784095566e+004	(7.12344297724910e+001dB,-7.28229187496821e+001°)
1.46892627764362e+004	(7.12165739609919e+001dB,-7.28607597399851e+001°)
1.47231250243247e+004	(7.11987085490765e+001dB,-7.28985249278805e+001°)
1.47570653327564e+004	(7.11808335786794e+001dB,-7.29362144136250e+001°)
1.47910838816796e+004	(7.11629490915606e+001dB,-7.29738282977220e+001°)
1.48251808514570e+004	(7.11450551293066e+001dB,-7.30113666809184e+001°)
1.48593564228675e+004	(7.11271517333305e+001dB,-7.30488296642009e+001°)
1.48936107771066e+004	(7.11092389448732e+001dB,-7.30862173487928e+001°)
1.49279440957874e+004	(7.10913168050036e+001dB,-7.31235298361501e+001°)
1.49623565609418e+004	(7.10733853546197e+001dB,-7.31607672279587e+001°)
1.49968483550212e+004	(7.10554446344489e+001dB,-7.31979296261305e+001°)
1.50314196608977e+004	(7.10374946850486e+001dB,-7.32350171328003e+001°)
1.50660706618648e+004	(7.10195355468071e+001dB,-7.32720298503223e+001°)
1.51008015416389e+004	(7.10015672599443e+001dB,-7.33089678812668e+001°)
1.51356124843595e+004	(7.09835898645118e+001dB,-7.33458313284171e+001°)
1.51705036745908e+004	(7.09656034003942e+001dB,-7.33826202947658e+001°)
1.52054752973224e+004	(7.09476079073093e+001dB,-7.34193348835120e+001°)
1.52405275379703e+004	(7.09296034248088e+001dB,-7.34559751980580e+001°)
1.52756605823781e+004	(7.09115899922793e+001dB,-7.34925413420057e+001°)
1.53108746168177e+004	(7.08935676489422e+001dB,-7.35290334191537e+001°)
1.53461698279903e+004	(7.08755364338551e+001dB,-7.35654515334945e+001°)
1.53815464030277e+004	(7.08574963859118e+001dB,-7.36017957892107e+001°)
1.54170045294930e+004	(7.08394475438435e+001dB,-7.36380662906722e+001°)
1.54525443953815e+004	(7.08213899462188e+001dB,-7.36742631424333e+001°)
1.54881661891222e+004	(7.08033236314449e+001dB,-7.37103864492293e+001°)
1.55238700995782e+004	(7.07852486377677e+001dB,-7.37464363159736e+001°)
1.55596563160481e+004	(7.07671650032729e+001dB,-7.37824128477547e+001°)
1.55955250282669e+004	(7.07490727658862e+001dB,-7.38183161498332e+001°)
1.56314764264069e+004	(7.07309719633743e+001dB,-7.38541463276389e+001°)
1.56675107010788e+004	(7.07128626333452e+001dB,-7.38899034867674e+001°)
1.57036280433328e+004	(7.06947448132487e+001dB,-7.39255877329780e+001°)
1.57398286446595e+004	(7.06766185403776e+001dB,-7.39611991721899e+001°)
1.57761126969908e+004	(7.06584838518676e+001dB,-7.39967379104800e+001°)
1.58124803927011e+004	(7.06403407846985e+001dB,-7.40322040540795e+001°)
1.58489319246084e+004	(7.06221893756941e+001dB,-7.40675977093715e+001°)
1.58854674859751e+004	(7.06040296615238e+001dB,-7.41029189828879e+001°)
1.59220872705090e+004	(7.05858616787020e+001dB,-7.41381679813066e+001°)
1.59587914723646e+004	(7.05676854635898e+001dB,-7.41733448114490e+001°)
1.59955802861439e+004	(7.05495010523949e+001dB,-7.42084495802767e+001°)
1.60324539068977e+004	(7.05313084811723e+001dB,-7.42434823948895e+001°)
1.60694125301260e+004	(7.05131077858251e+001dB,-7.42784433625218e+001°)
1.61064563517799e+004	(7.04948990021050e+001dB,-7.43133325905408e+001°)
1.61435855682621e+004	(7.04766821656129e+001dB,-7.43481501864430e+001°)
1.61808003764279e+004	(7.04584573117991e+001dB,-7.43828962578521e+001°)
1.62181009735865e+004	(7.04402244759646e+001dB,-7.44175709125163e+001°)
1.62554875575020e+004	(7.04219836932612e+001dB,-7.44521742583054e+001°)
1.62929603263944e+004	(7.04037349986920e+001dB,-7.44867064032084e+001°)
1.63305194789405e+004	(7.03854784271124e+001dB,-7.45211674553309e+001°)
1.63681652142753e+004	(7.03672140132303e+001dB,-7.45555575228923e+001°)
1.64058977319926e+004	(7.03489417916067e+001dB,-7.45898767142239e+001°)
1.64437172321465e+004	(7.03306617966565e+001dB,-7.46241251377657e+001°)
1.64816239152522e+004	(7.03123740626490e+001dB,-7.46583029020641e+001°)
1.65196179822873e+004	(7.02940786237082e+001dB,-7.46924101157696e+001°)
1.65576996346924e+004	(7.02757755138138e+001dB,-7.47264468876341e+001°)
1.65958690743727e+004	(7.02574647668013e+001dB,-7.47604133265087e+001°)
1.66341265036988e+004	(7.02391464163629e+001dB,-7.47943095413409e+001°)
1.66724721255077e+004	(7.02208204960481e+001dB,-7.48281356411728e+001°)
1.67109061431042e+004	(7.02024870392638e+001dB,-7.48618917351379e+001°)
1.67494287602615e+004	(7.01841460792754e+001dB,-7.48955779324595e+001°)
1.67880401812227e+004	(7.01657976492071e+001dB,-7.49291943424478e+001°)
1.68267406107018e+004	(7.01474417820424e+001dB,-7.49627410744978e+001°)
1.68655302538845e+004	(7.01290785106247e+001dB,-7.49962182380872e+001°)
1.69044093164297e+004	(7.01107078676580e+001dB,-7.50296259427735e+001°)
1.69433780044703e+004	(7.00923298857071e+001dB,-7.50629642981922e+001°)
1.69824365246145e+004	(7.00739445971987e+001dB,-7.50962334140547e+001°)
1.70215850839466e+004	(7.00555520344212e+001dB,-7.51294334001453e+001°)
1.70608238900283e+004	(7.00371522295261e+001dB,-7.51625643663198e+001°)
1.71001531508999e+004	(7.00187452145277e+001dB,-7.51956264225027e+001°)
1.71395730750813e+004	(7.00003310213042e+001dB,-7.52286196786855e+001°)
1.71790838715729e+004	(6.99819096815981e+001dB,-7.52615442449241e+001°)
1.72186857498571e+004	(6.99634812270166e+001dB,-7.52944002313367e+001°)
1.72583789198990e+004	(6.99450456890322e+001dB,-7.53271877481019e+001°)
1.72981635921480e+004	(6.99266030989835e+001dB,-7.53599069054565e+001°)
1.73380399775384e+004	(6.99081534880752e+001dB,-7.53925578136933e+001°)
1.73780082874907e+004	(6.98896968873791e+001dB,-7.54251405831589e+001°)
1.74180687339131e+004	(6.98712333278344e+001dB,-7.54576553242519e+001°)
1.74582215292020e+004	(6.98527628402482e+001dB,-7.54901021474206e+001°)
1.74984668862435e+004	(6.98342854552963e+001dB,-7.55224811631614e+001°)
1.75388050184146e+004	(6.98158012035232e+001dB,-7.55547924820158e+001°)
1.75792361395839e+004	(6.97973101153431e+001dB,-7.55870362145698e+001°)
1.76197604641132e+004	(6.97788122210404e+001dB,-7.56192124714505e+001°)
1.76603782068586e+004	(6.97603075507699e+001dB,-7.56513213633251e+001°)
1.77010895831711e+004	(6.97417961345573e+001dB,-7.56833630008986e+001°)
1.77418948088986e+004	(6.97232780023002e+001dB,-7.57153374949117e+001°)
1.77827941003861e+004	(6.97047531837682e+001dB,-7.57472449561391e+001°)
1.78237876744778e+004	(6.96862217086035e+001dB,-7.57790854953876e+001°)
1.78648757485174e+004	(6.96676836063213e+001dB,-7.58108592234940e+001°)
1.79060585403498e+004	(6.96491389063106e+001dB,-7.58425662513234e+001°)
1.79473362683221e+004	(6.96305876378344e+001dB,-7.58742066897672e+001°)
1.79887091512847e+004	(6.96120298300305e+001dB,-7.59057806497414e+001°)
1.80301774085925e+004	(6.95934655119114e+001dB,-7.59372882421847e+001°)
1.80717412601061e+004	(6.95748947123659e+001dB,-7.59687295780564e+001°)
1.81134009261929e+004	(6.95563174601583e+001dB,-7.60001047683351e+001°)
1.81551566277282e+004	(6.95377337839298e+001dB,-7.60314139240167e+001°)
1.81970085860967e+004	(6.95191437121987e+001dB,-7.60626571561123e+001°)
1.82389570231932e+004	(6.95005472733608e+001dB,-7.60938345756470e+001°)
1.82810021614242e+004	(6.94819444956901e+001dB,-7.61249462936576e+001°)
1.83231442237089e+004	(6.94633354073392e+001dB,-7.61559924211914e+001°)
1.83653834334802e+004	(6.94447200363396e+001dB,-7.61869730693040e+001°)
1.84077200146863e+004	(6.94260984106025e+001dB,-7.62178883490580e+001°)
1.84501541917915e+004	(6.94074705579190e+001dB,-7.62487383715208e+001°)
1.84926861897775e+004	(6.93888365059610e+001dB,-7.62795232477635e+001°)
1.85353162341449e+004	(6.93701962822810e+001dB,-7.63102430888590e+001°)
1.85780445509137e+004	(6.93515499143132e+001dB,-7.63408980058802e+001°)
1.86208713666254e+004	(6.93328974293737e+001dB,-7.63714881098985e+001°)
1.86637969083434e+004	(6.93142388546612e+001dB,-7.64020135119821e+001°)
1.87068214036547e+004	(6.92955742172570e+001dB,-7.64324743231946e+001°)
1.87499450806709e+004	(6.92769035441259e+001dB,-7.64628706545932e+001°)
1.87931681680294e+004	(6.92582268621166e+001dB,-7.64932026172273e+001°)
1.88364908948947e+004	(6.92395441979620e+001dB,-7.65234703221366e+001°)
1.88799134909596e+004	(6.92208555782800e+001dB,-7.65536738803500e+001°)
1.89234361864464e+004	(6.92021610295733e+001dB,-7.65838134028834e+001°)
1.89670592121081e+004	(6.91834605782308e+001dB,-7.66138890007391e+001°)
1.90107827992297e+004	(6.91647542505273e+001dB,-7.66439007849036e+001°)
1.90546071796291e+004	(6.91460420726242e+001dB,-7.66738488663462e+001°)
1.90985325856590e+004	(6.91273240705701e+001dB,-7.67037333560175e+001°)
1.91425592502075e+004	(6.91086002703011e+001dB,-7.67335543648483e+001°)
1.91866874066995e+004	(6.90898706976413e+001dB,-7.67633120037476e+001°)
1.92309172890982e+004	(6.90711353783032e+001dB,-7.67930063836015e+001°)
1.92752491319060e+004	(6.90523943378883e+001dB,-7.68226376152717e+001°)
1.93196831701658e+004	(6.90336476018874e+001dB,-7.68522058095939e+001°)
1.93642196394627e+004	(6.90148951956811e+001dB,-7.68817110773766e+001°)
1.94088587759244e+004	(6.89961371445402e+001dB,-7.69111535293996e+001°)
1.94536008162232e+004	(6.89773734736264e+001dB,-7.69405332764126e+001°)
1.94984459975770e+004	(6.89586042079923e+001dB,-7.69698504291341e+001°)
1.95433945577505e+004	(6.89398293725821e+001dB,-7.69991050982494e+001°)
1.95884467350564e+004	(6.89210489922323e+001dB,-7.70282973944099e+001°)
1.96336027683570e+004	(6.89022630916716e+001dB,-7.70574274282313e+001°)
1.96788628970650e+004	(6.88834716955216e+001dB,-7.70864953102927e+001°)
1.97242273611450e+004	(6.88646748282975e+001dB,-7.71155011511349e+001°)
1.97696964011151e+004	(6.88458725144079e+001dB,-7.71444450612592e+001°)
1.98152702580475e+004	(6.88270647781559e+001dB,-7.71733271511264e+001°)
1.98609491735702e+004	(6.88082516437391e+001dB,-7.72021475311549e+001°)
1.99067333898683e+004	(6.87894331352504e+001dB,-7.72309063117201e+001°)
1.99526231496853e+004	(6.87706092766777e+001dB,-7.72596036031527e+001°)
1.99986186963239e+004	(6.87517800919055e+001dB,-7.72882395157377e+001°)
2.00447202736481e+004	(6.87329456047140e+001dB,-7.73168141597127e+001°)
2.00909281260837e+004	(6.87141058387806e+001dB,-7.73453276452676e+001°)
2.01372424986203e+004	(6.86952608176798e+001dB,-7.73737800825425e+001°)
2.01836636368120e+004	(6.86764105648837e+001dB,-7.74021715816265e+001°)
2.02301917867791e+004	(6.86575551037623e+001dB,-7.74305022525575e+001°)
2.02768271952092e+004	(6.86386944575845e+001dB,-7.74587722053197e+001°)
2.03235701093586e+004	(6.86198286495175e+001dB,-7.74869815498435e+001°)
2.03704207770536e+004	(6.86009577026281e+001dB,-7.75151303960037e+001°)
2.04173794466917e+004	(6.85820816398829e+001dB,-7.75432188536185e+001°)
2.04644463672431e+004	(6.85632004841484e+001dB,-7.75712470324487e+001°)
2.05116217882520e+004	(6.85443142581917e+001dB,-7.75992150421959e+001°)
2.05589059598378e+004	(6.85254229846810e+001dB,-7.76271229925020e+001°)
2.06062991326963e+004	(6.85065266861855e+001dB,-7.76549709929478e+001°)
2.06538015581016e+004	(6.84876253851765e+001dB,-7.76827591530520e+001°)
2.07014134879067e+004	(6.84687191040272e+001dB,-7.77104875822701e+001°)
2.07491351745454e+004	(6.84498078650135e+001dB,-7.77381563899933e+001°)
2.07969668710332e+004	(6.84308916903143e+001dB,-7.77657656855473e+001°)
2.08449088309692e+004	(6.84119706020117e+001dB,-7.77933155781914e+001°)
2.08929613085367e+004	(6.83930446220917e+001dB,-7.78208061771176e+001°)
2.09411245585052e+004	(6.83741137724443e+001dB,-7.78482375914492e+001°)
2.09893988362315e+004	(6.83551780748643e+001dB,-7.78756099302402e+001°)
2.10377843976610e+004	(6.83362375510513e+001dB,-7.79029233024736e+001°)
2.10862814993291e+004	(6.83172922226101e+001dB,-7.79301778170614e+001°)
2.11348903983627e+004	(6.82983421110515e+001dB,-7.79573735828426e+001°)
2.11836113524812e+004	(6.82793872377923e+001dB,-7.79845107085830e+001°)
2.12324446199984e+004	(6.82604276241558e+001dB,-7.80115893029735e+001°)
2.12813904598233e+004	(6.82414632913722e+001dB,-7.80386094746299e+001°)
2.13304491314619e+004	(6.82224942605790e+001dB,-7.80655713320910e+001°)
2.13796208950185e+004	(6.82035205528213e+001dB,-7.80924749838189e+001°)
2.14289060111967e+004	(6.81845421890525e+001dB,-7.81193205381969e+001°)
2.14783047413015e+004	(6.81655591901341e+001dB,-7.81461081035289e+001°)
2.15278173472399e+004	(6.81465715768366e+001dB,-7.81728377880390e+001°)
2.15774440915228e+004	(6.81275793698397e+001dB,-7.81995096998699e+001°)
2.16271852372663e+004	(6.81085825897325e+001dB,-7.82261239470824e+001°)
2.16770410481931e+004	(6.80895812570144e+001dB,-7.82526806376542e+001°)
2.17270117886335e+004	(6.80705753920947e+001dB,-7.82791798794795e+001°)
2.17770977235277e+004	(6.80515650152937e+001dB,-7.83056217803675e+001°)
2.18272991184261e+004	(6.80325501468426e+001dB,-7.83320064480420e+001°)
2.18776162394916e+004	(6.80135308068841e+001dB,-7.83583339901405e+001°)
2.19280493535005e+004	(6.79945070154727e+001dB,-7.83846045142129e+001°)
2.19785987278443e+004	(6.79754787925750e+001dB,-7.84108181277213e+001°)
2.20292646305306e+004	(6.79564461580704e+001dB,-7.84369749380386e+001°)
2.20800473301850e+004	(6.79374091317509e+001dB,-7.84630750524482e+001°)
2.21309470960524e+004	(6.79183677333218e+001dB,-7.84891185781426e+001°)
2.21819641979982e+004	(6.78993219824022e+001dB,-7.85151056222232e+001°)
2.22330989065100e+004	(6.78802718985251e+001dB,-7.85410362916989e+001°)
2.22843514926990e+004	(6.78612175011378e+001dB,-7.85669106934859e+001°)
2.23357222283013e+004	(6.78421588096024e+001dB,-7.85927289344063e+001°)
2.23872113856794e+004	(6.78230958431960e+001dB,-7.86184911211878e+001°)
2.24388192378236e+004	(6.78040286211112e+001dB,-7.86441973604628e+001°)
2.24905460583538e+004	(6.77849571624562e+001dB,-7.86698477587676e+001°)
2.25423921215202e+004	(6.77658814862555e+001dB,-7.86954424225415e+001°)
2.25943577022057e+004	(6.77468016114501e+001dB,-7.87209814581264e+001°)
2.26464430759265e+004	(6.77277175568976e+001dB,-7.87464649717657e+001°)
2.26986485188341e+004	(6.77086293413731e+001dB,-7.87718930696039e+001°)
2.27509743077166e+004	(6.76895369835688e+001dB,-7.87972658576855e+001°)
2.28034207200001e+004	(6.76704405020953e+001dB,-7.88225834419549e+001°)
2.28559880337502e+004	(6.76513399154809e+001dB,-7.88478459282547e+001°)
2.29086765276736e+004	(6.76322352421729e+001dB,-7.88730534223262e+001°)
2.29614864811195e+004	(6.76131265005371e+001dB,-7.88982060298077e+001°)
2.30144181740809e+004	(6.75940137088589e+001dB,-7.89233038562344e+001°)
2.30674718871965e+004	(6.75748968853430e+001dB,-7.89483470070374e+001°)
2.31206479017518e+004	(6.75557760481142e+001dB,-7.89733355875434e+001°)
2.31739464996806e+004	(6.75366512152175e+001dB,-7.89982697029736e+001°)
2.32273679635669e+004	(6.75175224046184e+001dB,-7.90231494584433e+001°)
2.32809125766459e+004	(6.74983896342035e+001dB,-7.90479749589612e+001°)
2.33345806228058e+004	(6.74792529217805e+001dB,-7.90727463094291e+001°)
2.33883723865893e+004	(6.74601122850789e+001dB,-7.90974636146403e+001°)
2.34422881531950e+004	(6.74409677417498e+001dB,-7.91221269792800e+001°)
