Freq.	V(v01)*V(v02)*V(v03)*V(v04)*V(v05)*V(v06)
9.32395137540711e+003	(-1.86020464601951e-001dB,-7.50749653364359e+001°)
9.32824620254066e+003	(-1.85669832050595e-001dB,-7.51572103540374e+001°)
9.33254300797069e+003	(-1.85318866446606e-001dB,-7.52396270358129e+001°)
9.33684179260843e+003	(-1.84967570403113e-001dB,-7.53222159529127e+001°)
9.34114255736557e+003	(-1.84615946570899e-001dB,-7.54049776790692e+001°)
9.34544530315418e+003	(-1.84263997638774e-001dB,-7.54879127906094e+001°)
9.34975003088678e+003	(-1.83911726334086e-001dB,-7.55710218664716e+001°)
9.35405674147630e+003	(-1.83559135423009e-001dB,-7.56543054882185e+001°)
9.35836543583608e+003	(-1.83206227711122e-001dB,-7.57377642400535e+001°)
9.36267611487990e+003	(-1.82853006043613e-001dB,-7.58213987088350e+001°)
9.36698877952194e+003	(-1.82499473305825e-001dB,-7.59052094840909e+001°)
9.37130343067683e+003	(-1.82145632423696e-001dB,-7.59891971580351e+001°)
9.37562006925958e+003	(-1.81791486364129e-001dB,-7.60733623255818e+001°)
9.37993869618567e+003	(-1.81437038135454e-001dB,-7.61577055843614e+001°)
9.38425931237096e+003	(-1.81082290787794e-001dB,-7.62422275347353e+001°)
9.38858191873175e+003	(-1.80727247413719e-001dB,-7.63269287798130e+001°)
9.39290651618477e+003	(-1.80371911148281e-001dB,-7.64118099254661e+001°)
9.39723310564716e+003	(-1.80016285169989e-001dB,-7.64968715803449e+001°)
9.40156168803648e+003	(-1.79660372700935e-001dB,-7.65821143558946e+001°)
9.40589226427072e+003	(-1.79304177007140e-001dB,-7.66675388663707e+001°)
9.41022483526830e+003	(-1.78947701399370e-001dB,-7.67531457288560e+001°)
9.41455940194804e+003	(-1.78590949233417e-001dB,-7.68389355632759e+001°)
9.41889596522920e+003	(-1.78233923910590e-001dB,-7.69249089924152e+001°)
9.42323452603147e+003	(-1.77876628878024e-001dB,-7.70110666419348e+001°)
9.42757508527494e+003	(-1.77519067629582e-001dB,-7.70974091403880e+001°)
9.43191764388016e+003	(-1.77161243705913e-001dB,-7.71839371192373e+001°)
9.43626220276806e+003	(-1.76803160695177e-001dB,-7.72706512128710e+001°)
9.44060876286002e+003	(-1.76444822233483e-001dB,-7.73575520586207e+001°)
9.44495732507785e+003	(-1.76086232005487e-001dB,-7.74446402967782e+001°)
9.44930789034378e+003	(-1.75727393744664e-001dB,-7.75319165706119e+001°)
9.45366045958044e+003	(-1.75368311234106e-001dB,-7.76193815263846e+001°)
9.45801503371092e+003	(-1.75008988306830e-001dB,-7.77070358133719e+001°)
9.46237161365872e+003	(-1.74649428846399e-001dB,-7.77948800838777e+001°)
9.46673020034776e+003	(-1.74289636787487e-001dB,-7.78829149932539e+001°)
9.47109079470240e+003	(-1.73929616116343e-001dB,-7.79711411999167e+001°)
9.47545339764740e+003	(-1.73569370871284e-001dB,-7.80595593653653e+001°)
9.47981801010798e+003	(-1.73208905143439e-001dB,-7.81481701541992e+001°)
9.48418463300977e+003	(-1.72848223077079e-001dB,-7.82369742341378e+001°)
9.48855326727881e+003	(-1.72487328870315e-001dB,-7.83259722760364e+001°)
9.49292391384159e+003	(-1.72126226775622e-001dB,-7.84151649539070e+001°)
9.49729657362502e+003	(-1.71764921100400e-001dB,-7.85045529449349e+001°)
9.50167124755644e+003	(-1.71403416207582e-001dB,-7.85941369294990e+001°)
9.50604793656361e+003	(-1.71041716516179e-001dB,-7.86839175911890e+001°)
9.51042664157472e+003	(-1.70679826501925e-001dB,-7.87738956168254e+001°)
9.51480736351838e+003	(-1.70317750697719e-001dB,-7.88640716964784e+001°)
9.51919010332365e+003	(-1.69955493694447e-001dB,-7.89544465234868e+001°)
9.52357486191999e+003	(-1.69593060141491e-001dB,-7.90450207944774e+001°)
9.52796164023732e+003	(-1.69230454747226e-001dB,-7.91357952093844e+001°)
9.53235043920595e+003	(-1.68867682279839e-001dB,-7.92267704714695e+001°)
9.53674125975665e+003	(-1.68504747567842e-001dB,-7.93179472873408e+001°)
9.54113410282060e+003	(-1.68141655500645e-001dB,-7.94093263669736e+001°)
9.54552896932942e+003	(-1.67778411029436e-001dB,-7.95009084237294e+001°)
9.54992586021516e+003	(-1.67415019167553e-001dB,-7.95926941743770e+001°)
9.55432477641029e+003	(-1.67051484991233e-001dB,-7.96846843391119e+001°)
9.55872571884772e+003	(-1.66687813640386e-001dB,-7.97768796415779e+001°)
9.56312868846077e+003	(-1.66324010319084e-001dB,-7.98692808088861e+001°)
9.56753368618321e+003	(-1.65960080296245e-001dB,-7.99618885716376e+001°)
9.57194071294925e+003	(-1.65596028906619e-001dB,-8.00547036639423e+001°)
9.57634976969349e+003	(-1.65231861550998e-001dB,-8.01477268234418e+001°)
9.58076085735100e+003	(-1.64867583697272e-001dB,-8.02409587913290e+001°)
9.58517397685726e+003	(-1.64503200881068e-001dB,-8.03344003123705e+001°)
9.58958912914819e+003	(-1.64138718706175e-001dB,-8.04280521349276e+001°)
9.59400631516014e+003	(-1.63774142845778e-001dB,-8.05219150109784e+001°)
9.59842553582988e+003	(-1.63409479042653e-001dB,-8.06159896961386e+001°)
9.60284679209462e+003	(-1.63044733110305e-001dB,-8.07102769496846e+001°)
9.60727008489201e+003	(-1.62679910933406e-001dB,-8.08047775345749e+001°)
9.61169541516012e+003	(-1.62315018468767e-001dB,-8.08994922174726e+001°)
9.61612278383745e+003	(-1.61950061745991e-001dB,-8.09944217687677e+001°)
9.62055219186295e+003	(-1.61585046868275e-001dB,-8.10895669625995e+001°)
9.62498364017599e+003	(-1.61219980013014e-001dB,-8.11849285768803e+001°)
9.62941712971637e+003	(-1.60854867432911e-001dB,-8.12805073933169e+001°)
9.63385266142432e+003	(-1.60489715456423e-001dB,-8.13763041974350e+001°)
9.63829023624051e+003	(-1.60124530488805e-001dB,-8.14723197786008e+001°)
9.64272985510606e+003	(-1.59759319012721e-001dB,-8.15685549300466e+001°)
9.64717151896249e+003	(-1.59394087589237e-001dB,-8.16650104488922e+001°)
9.65161522875177e+003	(-1.59028842858513e-001dB,-8.17616871361705e+001°)
9.65606098541631e+003	(-1.58663591540677e-001dB,-8.18585857968500e+001°)
9.66050878989895e+003	(-1.58298340436683e-001dB,-8.19557072398594e+001°)
9.66495864314295e+003	(-1.57933096429087e-001dB,-8.20530522781122e+001°)
9.66941054609203e+003	(-1.57567866483040e-001dB,-8.21506217285310e+001°)
9.67386449969032e+003	(-1.57202657646930e-001dB,-8.22484164120717e+001°)
9.67832050488241e+003	(-1.56837477053500e-001dB,-8.23464371537487e+001°)
9.68277856261331e+003	(-1.56472331920583e-001dB,-8.24446847826596e+001°)
9.68723867382845e+003	(-1.56107229552011e-001dB,-8.25431601320107e+001°)
9.69170083947373e+003	(-1.55742177338544e-001dB,-8.26418640391424e+001°)
9.69616506049545e+003	(-1.55377182758838e-001dB,-8.27407973455543e+001°)
9.70063133784039e+003	(-1.55012253380211e-001dB,-8.28399608969312e+001°)
9.70509967245571e+003	(-1.54647396859730e-001dB,-8.29393555431689e+001°)
9.70957006528906e+003	(-1.54282620944992e-001dB,-8.30389821384005e+001°)
9.71404251728849e+003	(-1.53917933475286e-001dB,-8.31388415410228e+001°)
9.71851702940251e+003	(-1.53553342382440e-001dB,-8.32389346137221e+001°)
9.72299360258004e+003	(-1.53188855691629e-001dB,-8.33392622235016e+001°)
9.72747223777047e+003	(-1.52824481522682e-001dB,-8.34398252417082e+001°)
9.73195293592360e+003	(-1.52460228090763e-001dB,-8.35406245440592e+001°)
9.73643569798969e+003	(-1.52096103707714e-001dB,-8.36416610106699e+001°)
9.74092052491941e+003	(-1.51732116782633e-001dB,-8.37429355260808e+001°)
9.74540741766389e+003	(-1.51368275823230e-001dB,-8.38444489792860e+001°)
9.74989637717469e+003	(-1.51004589436844e-001dB,-8.39462022637601e+001°)
9.75438740440382e+003	(-1.50641066331256e-001dB,-8.40481962774869e+001°)
9.75888050030371e+003	(-1.50277715316052e-001dB,-8.41504319229878e+001°)
9.76337566582725e+003	(-1.49914545303349e-001dB,-8.42529101073498e+001°)
9.76787290192773e+003	(-1.49551565309200e-001dB,-8.43556317422547e+001°)
9.77237220955893e+003	(-1.49188784454463e-001dB,-8.44585977440085e+001°)
9.77687358967504e+003	(-1.48826211965980e-001dB,-8.45618090335686e+001°)
9.78137704323069e+003	(-1.48463857177782e-001dB,-8.46652665365762e+001°)
9.78588257118095e+003	(-1.48101729531943e-001dB,-8.47689711833831e+001°)
9.79039017448134e+003	(-1.47739838580034e-001dB,-8.48729239090833e+001°)
9.79489985408782e+003	(-1.47378193984115e-001dB,-8.49771256535422e+001°)
9.79941161095677e+003	(-1.47016805517835e-001dB,-8.50815773614274e+001°)
9.80392544604504e+003	(-1.46655683067705e-001dB,-8.51862799822389e+001°)
9.80844136030989e+003	(-1.46294836634296e-001dB,-8.52912344703396e+001°)
9.81295935470905e+003	(-1.45934276333349e-001dB,-8.53964417849869e+001°)
9.81747943020068e+003	(-1.45574012397047e-001dB,-8.55019028903635e+001°)
9.82200158774336e+003	(-1.45214055175273e-001dB,-8.56076187556092e+001°)
9.82652582829615e+003	(-1.44854415136763e-001dB,-8.57135903548519e+001°)
9.83105215281853e+003	(-1.44495102870305e-001dB,-8.58198186672401e+001°)
9.83558056227041e+003	(-1.44136129086308e-001dB,-8.59263046769751e+001°)
9.84011105761217e+003	(-1.43777504617663e-001dB,-8.60330493733430e+001°)
9.84464363980462e+003	(-1.43419240421303e-001dB,-8.61400537507477e+001°)
9.84917830980900e+003	(-1.43061347579305e-001dB,-8.62473188087434e+001°)
9.85371506858702e+003	(-1.42703837300663e-001dB,-8.63548455520686e+001°)
9.85825391710081e+003	(-1.42346720921922e-001dB,-8.64626349906787e+001°)
9.86279485631294e+003	(-1.41990009909101e-001dB,-8.65706881397796e+001°)
9.86733788718645e+003	(-1.41633715858827e-001dB,-8.66790060198627e+001°)
9.87188301068480e+003	(-1.41277850499682e-001dB,-8.67875896567379e+001°)
9.87643022777190e+003	(-1.40922425693656e-001dB,-8.68964400815685e+001°)
9.88097953941211e+003	(-1.40567453437542e-001dB,-8.70055583309060e+001°)
9.88553094657023e+003	(-1.40212945864349e-001dB,-8.71149454467250e+001°)
9.89008445021150e+003	(-1.39858915244746e-001dB,-8.72246024764586e+001°)
9.89464005130160e+003	(-1.39505373988461e-001dB,-8.73345304730339e+001°)
9.89919775080668e+003	(-1.39152334645850e-001dB,-8.74447304949076e+001°)
9.90375754969331e+003	(-1.38799809909253e-001dB,-8.75552036061017e+001°)
9.90831944892852e+003	(-1.38447812614620e-001dB,-8.76659508762415e+001°)
9.91288344947977e+003	(-1.38096355742853e-001dB,-8.77769733805899e+001°)
9.91744955231497e+003	(-1.37745452421543e-001dB,-8.78882722000863e+001°)
9.92201775840250e+003	(-1.37395115926358e-001dB,-8.79998484213829e+001°)
9.92658806871115e+003	(-1.37045359682696e-001dB,-8.81117031368824e+001°)
9.93116048421018e+003	(-1.36696197267230e-001dB,-8.82238374447757e+001°)
9.93573500586929e+003	(-1.36347642409365e-001dB,-8.83362524490800e+001°)
9.94031163465862e+003	(-1.35999708993226e-001dB,-8.84489492596773e+001°)
9.94489037154877e+003	(-1.35652411058890e-001dB,-8.85619289923534e+001°)
9.94947121751077e+003	(-1.35305762804084e-001dB,-8.86751927688362e+001°)
9.95405417351612e+003	(-1.34959778586297e-001dB,-8.87887417168355e+001°)
9.95863924053674e+003	(-1.34614472923798e-001dB,-8.89025769700826e+001°)
9.96322641954503e+003	(-1.34269860497818e-001dB,-8.90166996683702e+001°)
9.96781571151380e+003	(-1.33925956154040e-001dB,-8.91311109575920e+001°)
9.97240711741634e+003	(-1.33582774904521e-001dB,-8.92458119897848e+001°)
9.97700063822638e+003	(-1.33240331929310e-001dB,-8.93608039231680e+001°)
9.98159627491809e+003	(-1.32898642578117e-001dB,-8.94760879221850e+001°)
9.98619402846610e+003	(-1.32557722372489e-001dB,-8.95916651575455e+001°)
9.99079389984547e+003	(-1.32217587007118e-001dB,-8.97075368062666e+001°)
9.99539589003173e+003	(-1.31878252352103e-001dB,-8.98237040517154e+001°)
1.00000000000009e+004	(-1.31539734454611e-001dB,-8.99401680836509e+001°)
1.00046062307293e+004	(-1.31202049540844e-001dB,-9.00569300982685e+001°)
1.00092145831938e+004	(-1.30865214017687e-001dB,-9.01739912982411e+001°)
1.00138250583718e+004	(-1.30529244474974e-001dB,-9.02913528927647e+001°)
1.00184376572411e+004	(-1.30194157687115e-001dB,-9.04090160976000e+001°)
1.00230523807799e+004	(-1.29859970615388e-001dB,-9.05269821351190e+001°)
1.00276692299667e+004	(-1.29526700409434e-001dB,-9.06452522343486e+001°)
1.00322882057809e+004	(-1.29194364409830e-001dB,-9.07638276310151e+001°)
1.00369093092018e+004	(-1.28862980149600e-001dB,-9.08827095675910e+001°)
1.00415325412097e+004	(-1.28532565356589e-001dB,-9.10018992933388e+001°)
1.00461579027848e+004	(-1.28203137955403e-001dB,-9.11213980643584e+001°)
1.00507853949082e+004	(-1.27874716069451e-001dB,-9.12412071436336e+001°)
1.00554150185613e+004	(-1.27547318023167e-001dB,-9.13613278010782e+001°)
1.00600467747258e+004	(-1.27220962344014e-001dB,-9.14817613135838e+001°)
1.00646806643841e+004	(-1.26895667764826e-001dB,-9.16025089650675e+001°)
1.00693166885189e+004	(-1.26571453225724e-001dB,-9.17235720465189e+001°)
1.00739548481134e+004	(-1.26248337876576e-001dB,-9.18449518560501e+001°)
1.00785951441512e+004	(-1.25926341079070e-001dB,-9.19666496989431e+001°)
1.00832375776164e+004	(-1.25605482408974e-001dB,-9.20886668876993e+001°)
1.00878821494936e+004	(-1.25285781658503e-001dB,-9.22110047420896e+001°)
1.00925288607677e+004	(-1.24967258838570e-001dB,-9.23336645892041e+001°)
1.00971777124243e+004	(-1.24649934180928e-001dB,-9.24566477635026e+001°)
1.01018287054492e+004	(-1.24333828140937e-001dB,-9.25799556068645e+001°)
1.01064818408288e+004	(-1.24018961399505e-001dB,-9.27035894686420e+001°)
1.01111371195499e+004	(-1.23705354865703e-001dB,-9.28275507057096e+001°)
1.01157945425999e+004	(-1.23393029679367e-001dB,-9.29518406825177e+001°)
1.01204541109663e+004	(-1.23082007213004e-001dB,-9.30764607711447e+001°)
1.01251158256374e+004	(-1.22772309074838e-001dB,-9.32014123513493e+001°)
1.01297796876019e+004	(-1.22463957111112e-001dB,-9.33266968106254e+001°)
1.01344456978488e+004	(-1.22156973408541e-001dB,-9.34523155442542e+001°)
1.01391138573677e+004	(-1.21851380296919e-001dB,-9.35782699553599e+001°)
1.01437841671485e+004	(-1.21547200351847e-001dB,-9.37045614549633e+001°)
1.01484566281818e+004	(-1.21244456397079e-001dB,-9.38311914620381e+001°)
1.01531312414585e+004	(-1.20943171507521e-001dB,-9.39581614035660e+001°)
1.01578080079699e+004	(-1.20643369011524e-001dB,-9.40854727145928e+001°)
1.01624869287078e+004	(-1.20345072493864e-001dB,-9.42131268382850e+001°)
1.01671680046646e+004	(-1.20048305798487e-001dB,-9.43411252259873e+001°)
1.01718512368330e+004	(-1.19753093031075e-001dB,-9.44694693372798e+001°)
1.01765366262062e+004	(-1.19459458561974e-001dB,-9.45981606400358e+001°)
1.01812241737778e+004	(-1.19167427028979e-001dB,-9.47272006104811e+001°)
1.01859138805420e+004	(-1.18877023340253e-001dB,-9.48565907332527e+001°)
1.01906057474934e+004	(-1.18588272677153e-001dB,-9.49863325014579e+001°)
1.01952997756269e+004	(-1.18301200497189e-001dB,-9.51164274167351e+001°)
1.01999959659381e+004	(-1.18015832536915e-001dB,-9.52468769893137e+001°)
1.02046943194229e+004	(-1.17732194815053e-001dB,-9.53776827380759e+001°)
1.02093948370777e+004	(-1.17450313635273e-001dB,-9.55088461906180e+001°)
1.02140975198994e+004	(-1.17170215589587e-001dB,-9.56403688833117e+001°)
1.02188023688853e+004	(-1.16891927561069e-001dB,-9.57722523613683e+001°)
1.02235093850332e+004	(-1.16615476727145e-001dB,-9.59044981789010e+001°)
1.02282185693413e+004	(-1.16340890562866e-001dB,-9.60371078989886e+001°)
1.02329299228084e+004	(-1.16068196843795e-001dB,-9.61700830937404e+001°)
1.02376434464336e+004	(-1.15797423649653e-001dB,-9.63034253443599e+001°)
1.02423591412166e+004	(-1.15528599367167e-001dB,-9.64371362412118e+001°)
1.02470770081573e+004	(-1.15261752693533e-001dB,-9.65712173838868e+001°)
1.02517970482565e+004	(-1.14996912639774e-001dB,-9.67056703812695e+001°)
1.02565192625150e+004	(-1.14734108534085e-001dB,-9.68404968516027e+001°)
1.02612436519343e+004	(-1.14473370025242e-001dB,-9.69756984225588e+001°)
1.02659702175164e+004	(-1.14214727086077e-001dB,-9.71112767313057e+001°)
1.02706989602637e+004	(-1.13958210016828e-001dB,-9.72472334245765e+001°)
1.02754298811790e+004	(-1.13703849448817e-001dB,-9.73835701587387e+001°)
1.02801629812656e+004	(-1.13451676347967e-001dB,-9.75202885998655e+001°)
1.02848982615274e+004	(-1.13201722018331e-001dB,-9.76573904238042e+001°)
1.02896357229684e+004	(-1.12954018105744e-001dB,-9.77948773162501e+001°)
1.02943753665935e+004	(-1.12708596601685e-001dB,-9.79327509728175e+001°)
1.02991171934079e+004	(-1.12465489846697e-001dB,-9.80710130991117e+001°)
1.03038612044171e+004	(-1.12224730534396e-001dB,-9.82096654108034e+001°)
1.03086074006272e+004	(-1.11986351715058e-001dB,-9.83487096337015e+001°)
1.03133557830447e+004	(-1.11750386799757e-001dB,-9.84881475038291e+001°)
1.03181063526768e+004	(-1.11516869563976e-001dB,-9.86279807674982e+001°)
1.03228591105309e+004	(-1.11285834151654e-001dB,-9.87682111813849e+001°)
1.03276140576149e+004	(-1.11057315079186e-001dB,-9.89088405126066e+001°)
1.03323711949372e+004	(-1.10831347239427e-001dB,-9.90498705388002e+001°)
1.03371305235067e+004	(-1.10607965905673e-001dB,-9.91913030481981e+001°)
1.03418920443328e+004	(-1.10387206735917e-001dB,-9.93331398397093e+001°)
1.03466557584253e+004	(-1.10169105776877e-001dB,-9.94753827229971e+001°)
1.03514216667943e+004	(-1.09953699468302e-001dB,-9.96180335185594e+001°)
1.03561897704508e+004	(-1.09741024647163e-001dB,-9.97610940578110e+001°)
1.03609600704057e+004	(-1.09531118551924e-001dB,-9.99045661831630e+001°)
1.03657325676709e+004	(-1.09324018826939e-001dB,-1.00048451748108e+002°)
1.03705072632585e+004	(-1.09119763526926e-001dB,-1.00192752617299e+002°)
1.03752841581810e+004	(-1.08918391121191e-001dB,-1.00337470666639e+002°)
1.03800632534516e+004	(-1.08719940498342e-001dB,-1.00482607783360e+002°)
1.03848445500836e+004	(-1.08524450970704e-001dB,-1.00628165866113e+002°)
1.03896280490913e+004	(-1.08331962279005e-001dB,-1.00774146825049e+002°)
1.03944137514889e+004	(-1.08142514597002e-001dB,-1.00920552581914e+002°)
1.03992016582915e+004	(-1.07956148536019e-001dB,-1.01067385070127e+002°)
1.04039917705144e+004	(-1.07772905150004e-001dB,-1.01214646234876e+002°)
1.04087840891736e+004	(-1.07592825940058e-001dB,-1.01362338033206e+002°)
1.04135786152852e+004	(-1.07415952859524e-001dB,-1.01510462434106e+002°)
1.04183753498663e+004	(-1.07242328318708e-001dB,-1.01659021418604e+002°)
1.04231742939339e+004	(-1.07071995189987e-001dB,-1.01808016979858e+002°)
1.04279754485060e+004	(-1.06904996812800e-001dB,-1.01957451123245e+002°)
1.04327788146006e+004	(-1.06741376998722e-001dB,-1.02107325866462e+002°)
1.04375843932364e+004	(-1.06581180036526e-001dB,-1.02257643239614e+002°)
1.04423921854326e+004	(-1.06424450697674e-001dB,-1.02408405285314e+002°)
1.04472021922089e+004	(-1.06271234241134e-001dB,-1.02559614058776e+002°)
1.04520144145853e+004	(-1.06121576419218e-001dB,-1.02711271627913e+002°)
1.04568288535823e+004	(-1.05975523482517e-001dB,-1.02863380073439e+002°)
1.04616455102210e+004	(-1.05833122185560e-001dB,-1.03015941488963e+002°)
1.04664643855229e+004	(-1.05694419792253e-001dB,-1.03168957981091e+002°)
1.04712854805099e+004	(-1.05559464081598e-001dB,-1.03322431669529e+002°)
1.04761087962045e+004	(-1.05428303353233e-001dB,-1.03476364687183e+002°)
1.04809343336296e+004	(-1.05300986433006e-001dB,-1.03630759180260e+002°)
1.04857620938086e+004	(-1.05177562678772e-001dB,-1.03785617308379e+002°)
1.04905920777654e+004	(-1.05058081986536e-001dB,-1.03940941244668e+002°)
1.04954242865241e+004	(-1.04942594795997e-001dB,-1.04096733175874e+002°)
1.05002587211098e+004	(-1.04831152096594e-001dB,-1.04252995302472e+002°)
1.05050953825475e+004	(-1.04723805433528e-001dB,-1.04409729838767e+002°)
1.05099342718631e+004	(-1.04620606914144e-001dB,-1.04566939013012e+002°)
