Freq.	V(n008)/I(V1)
1.83358057759590e+003	(1.02293792600126e+002dB,1.08455202813319e+002°)
1.83400282373739e+003	(1.02291902457190e+002dB,1.08460140196987e+002°)
1.83442516711585e+003	(1.02290012432636e+002dB,1.08465078766927e+002°)
1.83484760775366e+003	(1.02288122526541e+002dB,1.08470018523217e+002°)
1.83527014567322e+003	(1.02286232738967e+002dB,1.08474959465870e+002°)
1.83569278089693e+003	(1.02284343070005e+002dB,1.08479901595019e+002°)
1.83611551344721e+003	(1.02282453519709e+002dB,1.08484844910635e+002°)
1.83653834334646e+003	(1.02280564088138e+002dB,1.08489789412744e+002°)
1.83696127061710e+003	(1.02278674775385e+002dB,1.08494735101463e+002°)
1.83738429528156e+003	(1.02276785581533e+002dB,1.08499681976884e+002°)
1.83780741736226e+003	(1.02274896506632e+002dB,1.08504630038986e+002°)
1.83823063688164e+003	(1.02273007550745e+002dB,1.08509579287791e+002°)
1.83865395386214e+003	(1.02271118713964e+002dB,1.08514529723413e+002°)
1.83907736832619e+003	(1.02269229996360e+002dB,1.08519481345908e+002°)
1.83950088029626e+003	(1.02267341397985e+002dB,1.08524434155257e+002°)
1.83992448979478e+003	(1.02265452918927e+002dB,1.08529388151563e+002°)
1.84034819684423e+003	(1.02263564559258e+002dB,1.08534343334878e+002°)
1.84077200146707e+003	(1.02261676319053e+002dB,1.08539299705276e+002°)
1.84119590368576e+003	(1.02259788198361e+002dB,1.08544257262705e+002°)
1.84161990352278e+003	(1.02257900197273e+002dB,1.08549216007297e+002°)
1.84204400100061e+003	(1.02256012315858e+002dB,1.08554175939074e+002°)
1.84246819614174e+003	(1.02254124554190e+002dB,1.08559137058119e+002°)
1.84289248896866e+003	(1.02252236912333e+002dB,1.08564099364439e+002°)
1.84331687950386e+003	(1.02250349390369e+002dB,1.08569062858111e+002°)
1.84374136776984e+003	(1.02248461988354e+002dB,1.08574027539145e+002°)
1.84416595378912e+003	(1.02246574706371e+002dB,1.08578993407616e+002°)
1.84459063758419e+003	(1.02244687544503e+002dB,1.08583960463607e+002°)
1.84501541917758e+003	(1.02242800502791e+002dB,1.08588928707066e+002°)
1.84544029859181e+003	(1.02240913581332e+002dB,1.08593898138127e+002°)
1.84586527584940e+003	(1.02239026780198e+002dB,1.08598868756840e+002°)
1.84629035097289e+003	(1.02237140099448e+002dB,1.08603840563201e+002°)
1.84671552398481e+003	(1.02235253539152e+002dB,1.08608813557253e+002°)
1.84714079490771e+003	(1.02233367099394e+002dB,1.08613787739080e+002°)
1.84756616376413e+003	(1.02231480780250e+002dB,1.08618763108747e+002°)
1.84799163057662e+003	(1.02229594581763e+002dB,1.08623739666204e+002°)
1.84841719536776e+003	(1.02227708504045e+002dB,1.08628717411624e+002°)
1.84884285816008e+003	(1.02225822547133e+002dB,1.08633696344944e+002°)
1.84926861897618e+003	(1.02223936711121e+002dB,1.08638676466266e+002°)
1.84969447783861e+003	(1.02222050996079e+002dB,1.08643657775646e+002°)
1.85012043476996e+003	(1.02220165402061e+002dB,1.08648640273059e+002°)
1.85054648979281e+003	(1.02218279929164e+002dB,1.08653623958640e+002°)
1.85097264292974e+003	(1.02216394577440e+002dB,1.08658608832364e+002°)
1.85139889420337e+003	(1.02214509346967e+002dB,1.08663594894285e+002°)
1.85182524363627e+003	(1.02212624237821e+002dB,1.08668582144481e+002°)
1.85225169125107e+003	(1.02210739250077e+002dB,1.08673570582982e+002°)
1.85267823707036e+003	(1.02208854383795e+002dB,1.08678560209804e+002°)
1.85310488111677e+003	(1.02206969639064e+002dB,1.08683551025046e+002°)
1.85353162341290e+003	(1.02205085015941e+002dB,1.08688543028698e+002°)
1.85395846398140e+003	(1.02203200514508e+002dB,1.08693536220839e+002°)
1.85438540284489e+003	(1.02201316134819e+002dB,1.08698530601442e+002°)
1.85481244002600e+003	(1.02199431876959e+002dB,1.08703526170608e+002°)
1.85523957554737e+003	(1.02197547741024e+002dB,1.08708522928432e+002°)
1.85566680943166e+003	(1.02195663727044e+002dB,1.08713520874843e+002°)
1.85609414170152e+003	(1.02193779835107e+002dB,1.08718520009920e+002°)
1.85652157237959e+003	(1.02191896065312e+002dB,1.08723520333801e+002°)
1.85694910148855e+003	(1.02190012417694e+002dB,1.08728521846402e+002°)
1.85737672905106e+003	(1.02188128892338e+002dB,1.08733524547801e+002°)
1.85780445508978e+003	(1.02186245489312e+002dB,1.08738528438019e+002°)
1.85823227962741e+003	(1.02184362208701e+002dB,1.08743533517156e+002°)
1.85866020268662e+003	(1.02182479050570e+002dB,1.08748539785218e+002°)
1.85908822429011e+003	(1.02180596014996e+002dB,1.08753547242261e+002°)
1.85951634446055e+003	(1.02178713102043e+002dB,1.08758555888288e+002°)
1.85994456322066e+003	(1.02176830311780e+002dB,1.08763565723355e+002°)
1.86037288059313e+003	(1.02174947644294e+002dB,1.08768576747518e+002°)
1.86080129660068e+003	(1.02173065099641e+002dB,1.08773588960777e+002°)
1.86122981126602e+003	(1.02171182677908e+002dB,1.08778602363228e+002°)
1.86165842461187e+003	(1.02169300379175e+002dB,1.08783616954912e+002°)
1.86208713666095e+003	(1.02167418203483e+002dB,1.08788632735780e+002°)
1.86251594743599e+003	(1.02165536150939e+002dB,1.08793649705992e+002°)
1.86294485695973e+003	(1.02163654221584e+002dB,1.08798667865455e+002°)
1.86337386525491e+003	(1.02161772415513e+002dB,1.08803687214308e+002°)
1.86380297234428e+003	(1.02159890732801e+002dB,1.08808707752579e+002°)
1.86423217825058e+003	(1.02158009173489e+002dB,1.08813729480207e+002°)
1.86466148299657e+003	(1.02156127737691e+002dB,1.08818752397375e+002°)
1.86509088660501e+003	(1.02154246425451e+002dB,1.08823776504008e+002°)
1.86552038909867e+003	(1.02152365236859e+002dB,1.08828801800219e+002°)
1.86594999050032e+003	(1.02150484171971e+002dB,1.08833828285974e+002°)
1.86637969083274e+003	(1.02148603230873e+002dB,1.08838855961367e+002°)
1.86680949011871e+003	(1.02146722413624e+002dB,1.08843884826378e+002°)
1.86723938838102e+003	(1.02144841720312e+002dB,1.08848914881100e+002°)
1.86766938564246e+003	(1.02142961151000e+002dB,1.08853946125531e+002°)
1.86809948192583e+003	(1.02141080705765e+002dB,1.08858978559732e+002°)
1.86852967725392e+003	(1.02139200384677e+002dB,1.08864012183716e+002°)
1.86895997164956e+003	(1.02137320187822e+002dB,1.08869046997570e+002°)
1.86939036513555e+003	(1.02135440115246e+002dB,1.08874083001230e+002°)
1.86982085773472e+003	(1.02133560167038e+002dB,1.08879120194806e+002°)
1.87025144946988e+003	(1.02131680343275e+002dB,1.08884158578325e+002°)
1.87068214036387e+003	(1.02129800644013e+002dB,1.08889198151774e+002°)
1.87111293043952e+003	(1.02127921069346e+002dB,1.08894238915255e+002°)
1.87154381971967e+003	(1.02126041619337e+002dB,1.08899280868775e+002°)
1.87197480822717e+003	(1.02124162294054e+002dB,1.08904324012346e+002°)
1.87240589598487e+003	(1.02122283093580e+002dB,1.08909368346036e+002°)
1.87283708301561e+003	(1.02120404017974e+002dB,1.08914413869833e+002°)
1.87326836934228e+003	(1.02118525067330e+002dB,1.08919460583830e+002°)
1.87369975498772e+003	(1.02116646241698e+002dB,1.08924508488007e+002°)
1.87413123997482e+003	(1.02114767541165e+002dB,1.08929557582421e+002°)
1.87456282432644e+003	(1.02112888965802e+002dB,1.08934607867105e+002°)
1.87499450806548e+003	(1.02111010515669e+002dB,1.08939659342044e+002°)
1.87542629121482e+003	(1.02109132190868e+002dB,1.08944712007376e+002°)
1.87585817379735e+003	(1.02107253991432e+002dB,1.08949765862993e+002°)
1.87629015583596e+003	(1.02105375917466e+002dB,1.08954820909037e+002°)
1.87672223735357e+003	(1.02103497969032e+002dB,1.08959877145496e+002°)
1.87715441837308e+003	(1.02101620146199e+002dB,1.08964934572392e+002°)
1.87758669891741e+003	(1.02099742449045e+002dB,1.08969993189774e+002°)
1.87801907900947e+003	(1.02097864877650e+002dB,1.08975052997682e+002°)
1.87845155867219e+003	(1.02095987432085e+002dB,1.08980113996159e+002°)
1.87888413792850e+003	(1.02094110112400e+002dB,1.08985176185139e+002°)
1.87931681680133e+003	(1.02092232918698e+002dB,1.08990239564772e+002°)
1.87974959531362e+003	(1.02090355851047e+002dB,1.08995304135053e+002°)
1.88018247348832e+003	(1.02088478909492e+002dB,1.09000369895923e+002°)
1.88061545134838e+003	(1.02086602094150e+002dB,1.09005436847563e+002°)
1.88104852891676e+003	(1.02084725405061e+002dB,1.09010504989879e+002°)
1.88148170621641e+003	(1.02082848842308e+002dB,1.09015574322940e+002°)
1.88191498327031e+003	(1.02080972405964e+002dB,1.09020644846767e+002°)
1.88234836010142e+003	(1.02079096096102e+002dB,1.09025716561409e+002°)
1.88278183673273e+003	(1.02077219912802e+002dB,1.09030789466887e+002°)
1.88321541318721e+003	(1.02075343856122e+002dB,1.09035863563201e+002°)
1.88364908948785e+003	(1.02073467926161e+002dB,1.09040938850448e+002°)
1.88408286565765e+003	(1.02071592122967e+002dB,1.09046015328583e+002°)
1.88451674171960e+003	(1.02069716446630e+002dB,1.09051092997677e+002°)
1.88495071769671e+003	(1.02067840897212e+002dB,1.09056171857725e+002°)
1.88538479361199e+003	(1.02065965474763e+002dB,1.09061251908681e+002°)
1.88581896948845e+003	(1.02064090179420e+002dB,1.09066333150778e+002°)
1.88625324534911e+003	(1.02062215011214e+002dB,1.09071415583901e+002°)
1.88668762121700e+003	(1.02060339970212e+002dB,1.09076499208056e+002°)
1.88712209711514e+003	(1.02058465056498e+002dB,1.09081584023304e+002°)
1.88755667306657e+003	(1.02056590270157e+002dB,1.09086670029705e+002°)
1.88799134909434e+003	(1.02054715611242e+002dB,1.09091757227218e+002°)
1.88842612522148e+003	(1.02052841079856e+002dB,1.09096845615975e+002°)
1.88886100147105e+003	(1.02050966676034e+002dB,1.09101935195858e+002°)
1.88929597786611e+003	(1.02049092399874e+002dB,1.09107025966987e+002°)
1.88973105442972e+003	(1.02047218251445e+002dB,1.09112117929363e+002°)
1.89016623118494e+003	(1.02045344230822e+002dB,1.09117211083013e+002°)
1.89060150815485e+003	(1.02043470338068e+002dB,1.09122305427932e+002°)
1.89103688536253e+003	(1.02041596573276e+002dB,1.09127400964206e+002°)
1.89147236283105e+003	(1.02039722936496e+002dB,1.09132497691781e+002°)
1.89190794058352e+003	(1.02037849427822e+002dB,1.09137595610751e+002°)
1.89234361864301e+003	(1.02035976047307e+002dB,1.09142694721068e+002°)
1.89277939703264e+003	(1.02034102795052e+002dB,1.09147795022835e+002°)
1.89321527577550e+003	(1.02032229671113e+002dB,1.09152896516034e+002°)
1.89365125489471e+003	(1.02030356675561e+002dB,1.09157999200669e+002°)
1.89408733441338e+003	(1.02028483808466e+002dB,1.09163103076744e+002°)
1.89452351435463e+003	(1.02026611069924e+002dB,1.09168208144369e+002°)
1.89495979474158e+003	(1.02024738459995e+002dB,1.09173314403522e+002°)
1.89539617559738e+003	(1.02022865978745e+002dB,1.09178421854176e+002°)
1.89583265694515e+003	(1.02020993626256e+002dB,1.09183530496404e+002°)
1.89626923880803e+003	(1.02019121402608e+002dB,1.09188640330231e+002°)
1.89670592120918e+003	(1.02017249307860e+002dB,1.09193751355633e+002°)
1.89714270417174e+003	(1.02015377342091e+002dB,1.09198863572655e+002°)
1.89757958771888e+003	(1.02013505505379e+002dB,1.09203976981334e+002°)
1.89801657187375e+003	(1.02011633797801e+002dB,1.09209091581677e+002°)
1.89845365665953e+003	(1.02009762219419e+002dB,1.09214207373687e+002°)
1.89889084209939e+003	(1.02007890770312e+002dB,1.09219324357397e+002°)
1.89932812821651e+003	(1.02006019450574e+002dB,1.09224442532894e+002°)
1.89976551503407e+003	(1.02004148260241e+002dB,1.09229561900062e+002°)
1.90020300257526e+003	(1.02002277199406e+002dB,1.09234682458987e+002°)
1.90064059086328e+003	(1.02000406268148e+002dB,1.09239804209713e+002°)
1.90107827992133e+003	(1.01998535466532e+002dB,1.09244927152224e+002°)
1.90151606977261e+003	(1.01996664794641e+002dB,1.09250051286563e+002°)
1.90195396044033e+003	(1.01994794252536e+002dB,1.09255176612712e+002°)
1.90239195194772e+003	(1.01992923840305e+002dB,1.09260303130731e+002°)
1.90283004431799e+003	(1.01991053558008e+002dB,1.09265430840596e+002°)
1.90326823757437e+003	(1.01989183405724e+002dB,1.09270559742338e+002°)
1.90370653174010e+003	(1.01987313383536e+002dB,1.09275689836006e+002°)
1.90414492683840e+003	(1.01985443491516e+002dB,1.09280821121596e+002°)
1.90458342289253e+003	(1.01983573729712e+002dB,1.09285953599063e+002°)
1.90502201992574e+003	(1.01981704098233e+002dB,1.09291087268524e+002°)
1.90546071796127e+003	(1.01979834597149e+002dB,1.09296222129977e+002°)
1.90589951702238e+003	(1.01977965226514e+002dB,1.09301358183387e+002°)
1.90633841713235e+003	(1.01976095986393e+002dB,1.09306495428731e+002°)
1.90677741831444e+003	(1.01974226876905e+002dB,1.09311633866168e+002°)
1.90721652059192e+003	(1.01972357898089e+002dB,1.09316773495608e+002°)
1.90765572398808e+003	(1.01970489050020e+002dB,1.09321914317061e+002°)
1.90809502852621e+003	(1.01968620332793e+002dB,1.09327056330607e+002°)
1.90853443422959e+003	(1.01966751746462e+002dB,1.09332199536204e+002°)
1.90897394112152e+003	(1.01964883291106e+002dB,1.09337343933879e+002°)
1.90941354922531e+003	(1.01963014966804e+002dB,1.09342489523662e+002°)
1.90985325856425e+003	(1.01961146773627e+002dB,1.09347636305558e+002°)
1.91029306916167e+003	(1.01959278711654e+002dB,1.09352784279590e+002°)
1.91073298104088e+003	(1.01957410780955e+002dB,1.09357933445764e+002°)
1.91117299422521e+003	(1.01955542981599e+002dB,1.09363083804067e+002°)
1.91161310873799e+003	(1.01953675313675e+002dB,1.09368235354569e+002°)
1.91205332460254e+003	(1.01951807777239e+002dB,1.09373388097220e+002°)
1.91249364184222e+003	(1.01949940372360e+002dB,1.09378542032017e+002°)
1.91293406048036e+003	(1.01948073099142e+002dB,1.09383697159070e+002°)
1.91337458054031e+003	(1.01946205957645e+002dB,1.09388853478338e+002°)
1.91381520204544e+003	(1.01944338947944e+002dB,1.09394010989837e+002°)
1.91425592501909e+003	(1.01942472070094e+002dB,1.09399169693521e+002°)
1.91469674948465e+003	(1.01940605324185e+002dB,1.09404329589444e+002°)
1.91513767546548e+003	(1.01938738710310e+002dB,1.09409490677678e+002°)
1.91557870298495e+003	(1.01936872228510e+002dB,1.09414652958137e+002°)
1.91601983206646e+003	(1.01935005878879e+002dB,1.09419816430884e+002°)
1.91646106273339e+003	(1.01933139661501e+002dB,1.09424981095963e+002°)
1.91690239500913e+003	(1.01931273576423e+002dB,1.09430146953303e+002°)
1.91734382891708e+003	(1.01929407623734e+002dB,1.09435314002947e+002°)
1.91778536448066e+003	(1.01927541803517e+002dB,1.09440482244940e+002°)
1.91822700172325e+003	(1.01925676115825e+002dB,1.09445651679217e+002°)
1.91866874066829e+003	(1.01923810560750e+002dB,1.09450822305855e+002°)
1.91911058133919e+003	(1.01921945138353e+002dB,1.09455994124807e+002°)
1.91955252375938e+003	(1.01920079848729e+002dB,1.09461167136153e+002°)
1.91999456795229e+003	(1.01918214691932e+002dB,1.09466341339837e+002°)
1.92043671394135e+003	(1.01916349668048e+002dB,1.09471516735900e+002°)
1.92087896175001e+003	(1.01914484777146e+002dB,1.09476693324335e+002°)
1.92132131140172e+003	(1.01912620019291e+002dB,1.09481871105120e+002°)
1.92176376291993e+003	(1.01910755394579e+002dB,1.09487050078324e+002°)
1.92220631632809e+003	(1.01908890903073e+002dB,1.09492230243930e+002°)
1.92264897164968e+003	(1.01907026544849e+002dB,1.09497411601942e+002°)
1.92309172890815e+003	(1.01905162319978e+002dB,1.09502594152349e+002°)
1.92353458812699e+003	(1.01903298228533e+002dB,1.09507777895166e+002°)
1.92397754932968e+003	(1.01901434270600e+002dB,1.09512962830424e+002°)
1.92442061253969e+003	(1.01899570446254e+002dB,1.09518148958134e+002°)
1.92486377778052e+003	(1.01897706755550e+002dB,1.09523336278238e+002°)
1.92530704507567e+003	(1.01895843198578e+002dB,1.09528524790789e+002°)
1.92575041444864e+003	(1.01893979775417e+002dB,1.09533714495818e+002°)
1.92619388592294e+003	(1.01892116486129e+002dB,1.09538905393273e+002°)
1.92663745952207e+003	(1.01890253330793e+002dB,1.09544097483180e+002°)
1.92708113526956e+003	(1.01888390309484e+002dB,1.09549290765545e+002°)
1.92752491318892e+003	(1.01886527422277e+002dB,1.09554485240377e+002°)
1.92796879330370e+003	(1.01884664669257e+002dB,1.09559680907704e+002°)
1.92841277563741e+003	(1.01882802050480e+002dB,1.09564877767479e+002°)
1.92885686021361e+003	(1.01880939566030e+002dB,1.09570075819726e+002°)
1.92930104705583e+003	(1.01879077215969e+002dB,1.09575275064409e+002°)
1.92974533618763e+003	(1.01877215000404e+002dB,1.09580475501643e+002°)
1.93018972763256e+003	(1.01875352919388e+002dB,1.09585677131350e+002°)
1.93063422141418e+003	(1.01873490972985e+002dB,1.09590879953509e+002°)
1.93107881755607e+003	(1.01871629161287e+002dB,1.09596083968159e+002°)
1.93152351608178e+003	(1.01869767484385e+002dB,1.09601289175379e+002°)
1.93196831701491e+003	(1.01867905942313e+002dB,1.09606495575020e+002°)
1.93241322037902e+003	(1.01866044535164e+002dB,1.09611703167167e+002°)
1.93285822619772e+003	(1.01864183263021e+002dB,1.09616911951806e+002°)
1.93330333449459e+003	(1.01862322125947e+002dB,1.09622121928934e+002°)
1.93374854529323e+003	(1.01860461124028e+002dB,1.09627333098573e+002°)
1.93419385861726e+003	(1.01858600257334e+002dB,1.09632545460719e+002°)
1.93463927449027e+003	(1.01856739525936e+002dB,1.09637759015345e+002°)
1.93508479293588e+003	(1.01854878929903e+002dB,1.09642973762450e+002°)
1.93553041397772e+003	(1.01853018469336e+002dB,1.09648189702100e+002°)
1.93597613763941e+003	(1.01851158144286e+002dB,1.09653406834228e+002°)
1.93642196394458e+003	(1.01849297954833e+002dB,1.09658625158844e+002°)
1.93686789291687e+003	(1.01847437901061e+002dB,1.09663844675982e+002°)
1.93731392457993e+003	(1.01845577983033e+002dB,1.09669065385599e+002°)
1.93776005895740e+003	(1.01843718200823e+002dB,1.09674287287686e+002°)
1.93820629607293e+003	(1.01841858554520e+002dB,1.09679510382304e+002°)
1.93865263595018e+003	(1.01839999044182e+002dB,1.09684734669374e+002°)
1.93909907861282e+003	(1.01838139669902e+002dB,1.09689960148971e+002°)
1.93954562408452e+003	(1.01836280431748e+002dB,1.09695186821048e+002°)
1.93999227238895e+003	(1.01834421329788e+002dB,1.09700414685600e+002°)
1.94043902354980e+003	(1.01832562364104e+002dB,1.09705643742642e+002°)
1.94088587759075e+003	(1.01830703534766e+002dB,1.09710873992150e+002°)
1.94133283453549e+003	(1.01828844841860e+002dB,1.09716105434152e+002°)
1.94177989440772e+003	(1.01826986285446e+002dB,1.09721338068605e+002°)
1.94222705723114e+003	(1.01825127865605e+002dB,1.09726571895523e+002°)
1.94267432302946e+003	(1.01823269582421e+002dB,1.09731806914931e+002°)
1.94312169182639e+003	(1.01821411435956e+002dB,1.09737043126779e+002°)
1.94356916364566e+003	(1.01819553426296e+002dB,1.09742280531092e+002°)
1.94401673851098e+003	(1.01817695553515e+002dB,1.09747519127872e+002°)
1.94446441644609e+003	(1.01815837817665e+002dB,1.09752758917040e+002°)
1.94491219747473e+003	(1.01813980218861e+002dB,1.09757999898710e+002°)
1.94536008162063e+003	(1.01812122757139e+002dB,1.09763242072755e+002°)
