Freq.	V(N004)/V(N002)
9.14113241470158e+004	(-3.52756907941024e-002dB,7.47260720371354e+000°)
9.16220490121907e+004	(-3.51138756315484e-002dB,7.45546259221057e+000°)
9.18332596483488e+004	(-3.49528015441134e-002dB,7.43835712435244e+000°)
9.20449571753078e+004	(-3.47924651488069e-002dB,7.42129071208577e+000°)
9.22571427154670e+004	(-3.46328630779838e-002dB,7.40426326754634e+000°)
9.24698173938129e+004	(-3.44739919792695e-002dB,7.38727470305850e+000°)
9.26829823379255e+004	(-3.43158485155039e-002dB,7.37032493113493e+000°)
9.28966386779842e+004	(-3.41584293646501e-002dB,7.35341386447613e+000°)
9.31107875467736e+004	(-3.40017312197522e-002dB,7.33654141597012e+000°)
9.33254300796896e+004	(-3.38457507888503e-002dB,7.31970749869251e+000°)
9.35405674147457e+004	(-3.36904847949278e-002dB,7.30291202590620e+000°)
9.37562006925785e+004	(-3.35359299758222e-002dB,7.28615491105913e+000°)
9.39723310564542e+004	(-3.33820830842010e-002dB,7.26943606778839e+000°)
9.41889596522745e+004	(-3.32289408874268e-002dB,7.25275540991377e+000°)
9.44060876285827e+004	(-3.30765001675729e-002dB,7.23611285144314e+000°)
9.46237161365696e+004	(-3.29247577212760e-002dB,7.21950830656745e+000°)
9.48418463300800e+004	(-3.27737103597549e-002dB,7.20294168966487e+000°)
9.50604793656184e+004	(-3.26233549086556e-002dB,7.18641291529616e+000°)
9.52796164023554e+004	(-3.24736882080851e-002dB,7.16992189820820e+000°)
9.54992586021338e+004	(-3.23247071124376e-002dB,7.15346855332959e+000°)
9.57194071294746e+004	(-3.21764084904290e-002dB,7.13705279577425e+000°)
9.59400631515835e+004	(-3.20287892249654e-002dB,7.12067454083791e+000°)
9.61612278383566e+004	(-3.18818462131308e-002dB,7.10433370400106e+000°)
9.63829023623871e+004	(-3.17355763660621e-002dB,7.08803020092429e+000°)
9.66050878989714e+004	(-3.15899766089549e-002dB,7.07176394745273e+000°)
9.68277856261149e+004	(-3.14450438809500e-002dB,7.05553485961164e+000°)
9.70509967245390e+004	(-3.13007751350858e-002dB,7.03934285360852e+000°)
9.72747223776865e+004	(-3.11571673382384e-002dB,7.02318784583166e+000°)
9.74989637717286e+004	(-3.10142174710721e-002dB,7.00706975285104e+000°)
9.77237220955710e+004	(-3.08719225279501e-002dB,6.99098849141630e+000°)
9.79489985408598e+004	(-3.07302795168944e-002dB,6.97494397845763e+000°)
9.81747943019883e+004	(-3.05892854595195e-002dB,6.95893613108523e+000°)
9.84011105761032e+004	(-3.04489373909572e-002dB,6.94296486658814e+000°)
9.86279485631108e+004	(-3.03092323598104e-002dB,6.92703010243423e+000°)
9.88553094656836e+004	(-3.01701674281123e-002dB,6.91113175627235e+000°)
9.90831944892665e+004	(-3.00317396712106e-002dB,6.89526974592699e+000°)
9.93116048420831e+004	(-2.98939461777639e-002dB,6.87944398940274e+000°)
9.95405417351424e+004	(-2.97567840496439e-002dB,6.86365440488076e+000°)
9.97700063822450e+004	(-2.96202504019177e-002dB,6.84790091072150e+000°)
9.99999999999896e+004	(-2.94843423627254e-002dB,6.83218342546020e+000°)
1.00230523807780e+005	(-2.93490570732999e-002dB,6.81650186781113e+000°)
1.00461579027829e+005	(-2.92143916878084e-002dB,6.80085615666254e+000°)
1.00693166885170e+005	(-2.90803433734154e-002dB,6.78524621108140e+000°)
1.00925288607658e+005	(-2.89469093101182e-002dB,6.76967195030900e+000°)
1.01157945425979e+005	(-2.88140866907430e-002dB,6.75413329376157e+000°)
1.01391138573657e+005	(-2.86818727208914e-002dB,6.73863016103261e+000°)
1.01624869287059e+005	(-2.85502646188397e-002dB,6.72316247188793e+000°)
1.01859138805401e+005	(-2.84192596155423e-002dB,6.70773014627036e+000°)
1.02093948370757e+005	(-2.82888549545085e-002dB,6.69233310429386e+000°)
1.02329299228065e+005	(-2.81590478918025e-002dB,6.67697126624886e+000°)
1.02565192625130e+005	(-2.80298356959566e-002dB,6.66164455259783e+000°)
1.02801629812637e+005	(-2.79012156479267e-002dB,6.64635288397675e+000°)
1.03038612044151e+005	(-2.77731850410209e-002dB,6.63109618119401e+000°)
1.03276140576129e+005	(-2.76457411808776e-002dB,6.61587436523177e+000°)
1.03514216667924e+005	(-2.75188813853713e-002dB,6.60068735724315e+000°)
1.03752841581790e+005	(-2.73926029845717e-002dB,6.58553507855304e+000°)
1.03992016582895e+005	(-2.72669033206986e-002dB,6.57041745065811e+000°)
1.04231742939319e+005	(-2.71417797480624e-002dB,6.55533439522657e+000°)
1.04472021922069e+005	(-2.70172296329975e-002dB,6.54028583409696e+000°)
1.04712854805079e+005	(-2.68932503538244e-002dB,6.52527168927786e+000°)
1.04954242865221e+005	(-2.67698393007921e-002dB,6.51029188294967e+000°)
1.05196187382311e+005	(-2.66469938760167e-002dB,6.49534633746109e+000°)
1.05438689639115e+005	(-2.65247114934226e-002dB,6.48043497533026e+000°)
1.05681750921355e+005	(-2.64029895787272e-002dB,6.46555771924572e+000°)
1.05925372517718e+005	(-2.62818255693366e-002dB,6.45071449206456e+000°)
1.06169555719861e+005	(-2.61612169143104e-002dB,6.43590521681012e+000°)
1.06414301822420e+005	(-2.60411610743472e-002dB,6.42112981667819e+000°)
1.06659612123015e+005	(-2.59216555216748e-002dB,6.40638821502927e+000°)
1.06905487922255e+005	(-2.58026977400157e-002dB,6.39168033539132e+000°)
1.07151930523749e+005	(-2.56842852245692e-002dB,6.37700610146146e+000°)
1.07398941234113e+005	(-2.55664154819215e-002dB,6.36236543710218e+000°)
1.07646521362972e+005	(-2.54490860299992e-002dB,6.34775826634336e+000°)
1.07894672222971e+005	(-2.53322943980356e-002dB,6.33318451338054e+000°)
1.08143395129782e+005	(-2.52160381265112e-002dB,6.31864410257548e+000°)
1.08392691402109e+005	(-2.51003147670931e-002dB,6.30413695845588e+000°)
1.08642562361695e+005	(-2.49851218825870e-002dB,6.28966300571329e+000°)
1.08893009333332e+005	(-2.48704570469139e-002dB,6.27522216920610e+000°)
1.09144033644864e+005	(-2.47563178450351e-002dB,6.26081437395712e+000°)
1.09395636627198e+005	(-2.46427018728788e-002dB,6.24643954515126e+000°)
1.09647819614307e+005	(-2.45296067373519e-002dB,6.23209760813992e+000°)
1.09900583943240e+005	(-2.44170300562402e-002dB,6.21778848843716e+000°)
1.10153930954130e+005	(-2.43049694581769e-002dB,6.20351211172061e+000°)
1.10407861990196e+005	(-2.41934225825906e-002dB,6.18926840382993e+000°)
1.10662378397755e+005	(-2.40823870796689e-002dB,6.17505729076920e+000°)
1.10917481526228e+005	(-2.39718606102912e-002dB,6.16087869870367e+000°)
1.11173172728147e+005	(-2.38618408459838e-002dB,6.14673255396062e+000°)
1.11429453359161e+005	(-2.37523254688981e-002dB,6.13261878303027e+000°)
1.11686324778044e+005	(-2.36433121717109e-002dB,6.11853731256218e+000°)
1.11943788346703e+005	(-2.35347986576282e-002dB,6.10448806936880e+000°)
1.12201845430184e+005	(-2.34267826403182e-002dB,6.09047098042316e+000°)
1.12460497396681e+005	(-2.33192618438530e-002dB,6.07648597285788e+000°)
1.12719745617539e+005	(-2.32122340026695e-002dB,6.06253297396639e+000°)
1.12979591467268e+005	(-2.31056968615336e-002dB,6.04861191120116e+000°)
1.13240036323544e+005	(-2.29996481754862e-002dB,6.03472271217632e+000°)
1.13501081567219e+005	(-2.28940857097876e-002dB,6.02086530466234e+000°)
1.13762728582331e+005	(-2.27890072398681e-002dB,6.00703961658958e+000°)
1.14024978756105e+005	(-2.26844105513214e-002dB,5.99324557604856e+000°)
1.14287833478965e+005	(-2.25802934398049e-002dB,5.97948311128579e+000°)
1.14551294144541e+005	(-2.24766537110277e-002dB,5.96575215070675e+000°)
1.14815362149676e+005	(-2.23734891807163e-002dB,5.95205262287587e+000°)
1.15080038894431e+005	(-2.22707976745023e-002dB,5.93838445651088e+000°)
1.15345325782097e+005	(-2.21685770279702e-002dB,5.92474758049079e+000°)
1.15611224219197e+005	(-2.20668250865556e-002dB,5.91114192384967e+000°)
1.15877735615500e+005	(-2.19655397054988e-002dB,5.89756741577724e+000°)
1.16144861384022e+005	(-2.18647187498287e-002dB,5.88402398562029e+000°)
1.16412602941037e+005	(-2.17643600942989e-002dB,5.87051156288036e+000°)
1.16680961706084e+005	(-2.16644616233478e-002dB,5.85703007721545e+000°)
1.16949939101974e+005	(-2.15650212310580e-002dB,5.84357945843795e+000°)
1.17219536554800e+005	(-2.14660368211101e-002dB,5.83015963651583e+000°)
1.17489755493940e+005	(-2.13675063067492e-002dB,5.81677054157110e+000°)
1.17760597352068e+005	(-2.12694276107023e-002dB,5.80341210387835e+000°)
1.18032063565160e+005	(-2.11717986652102e-002dB,5.79008425386976e+000°)
1.18304155572504e+005	(-2.10746174119043e-002dB,5.77678692212737e+000°)
1.18576874816703e+005	(-2.09778818018116e-002dB,5.76352003938899e+000°)
1.18850222743689e+005	(-2.08815897953032e-002dB,5.75028353654404e+000°)
1.19124200802725e+005	(-2.07857393620457e-002dB,5.73707734463445e+000°)
1.19398810446414e+005	(-2.06903284809542e-002dB,5.72390139485546e+000°)
1.19674053130711e+005	(-2.05953551401774e-002dB,5.71075561855329e+000°)
1.19949930314925e+005	(-2.05008173370179e-002dB,5.69763994722661e+000°)
1.20226443461728e+005	(-2.04067130779303e-002dB,5.68455431252585e+000°)
1.20503594037167e+005	(-2.03130403784398e-002dB,5.67149864625152e+000°)
1.20781383510665e+005	(-2.02197972631332e-002dB,5.65847288035526e+000°)
1.21059813355035e+005	(-2.01269817655997e-002dB,5.64547694693961e+000°)
1.21338885046485e+005	(-2.00345919283962e-002dB,5.63251077825647e+000°)
1.21618600064624e+005	(-1.99426258030170e-002dB,5.61957430670883e+000°)
1.21898959892473e+005	(-1.98510814498242e-002dB,5.60666746484816e+000°)
1.22179966016474e+005	(-1.97599569380443e-002dB,5.59379018537580e+000°)
1.22461619926492e+005	(-1.96692503456955e-002dB,5.58094240114178e+000°)
1.22743923115827e+005	(-1.95789597595719e-002dB,5.56812404514450e+000°)
1.23026877081225e+005	(-1.94890832751981e-002dB,5.55533505053219e+000°)
1.23310483322878e+005	(-1.93996189967611e-002dB,5.54257535059814e+000°)
1.23594743344438e+005	(-1.93105650371417e-002dB,5.52984487878782e+000°)
1.23879658653023e+005	(-1.92219195177847e-002dB,5.51714356869022e+000°)
1.24165230759228e+005	(-1.91336805687217e-002dB,5.50447135404316e+000°)
1.24451461177125e+005	(-1.90458463285129e-002dB,5.49182816873036e+000°)
1.24738351424281e+005	(-1.89584149442262e-002dB,5.47921394678432e+000°)
1.25025903021758e+005	(-1.88713845713561e-002dB,5.46662862238130e+000°)
1.25314117494128e+005	(-1.87847533738337e-002dB,5.45407212984450e+000°)
1.25602996369474e+005	(-1.86985195239606e-002dB,5.44154440364322e+000°)
1.25892541179403e+005	(-1.86126812023812e-002dB,5.42904537839189e+000°)
1.26182753459053e+005	(-1.85272365980245e-002dB,5.41657498884859e+000°)
1.26473634747101e+005	(-1.84421839081125e-002dB,5.40413316991917e+000°)
1.26765186585771e+005	(-1.83575213380634e-002dB,5.39171985665039e+000°)
1.27057410520840e+005	(-1.82732471015115e-002dB,5.37933498423614e+000°)
1.27350308101652e+005	(-1.81893594202358e-002dB,5.36697848801326e+000°)
1.27643880881120e+005	(-1.81058565241128e-002dB,5.35465030346120e+000°)
1.27938130415738e+005	(-1.80227366511162e-002dB,5.34235036620352e+000°)
1.28233058265588e+005	(-1.79399980472605e-002dB,5.33007861200721e+000°)
1.28528665994347e+005	(-1.78576389665507e-002dB,5.31783497678034e+000°)
1.28824955169299e+005	(-1.77756576709852e-002dB,5.30561939657616e+000°)
1.29121927361339e+005	(-1.76940524304712e-002dB,5.29343180758684e+000°)
1.29419584144984e+005	(-1.76128215228229e-002dB,5.28127214614852e+000°)
1.29717927098381e+005	(-1.75319632337253e-002dB,5.26914034873828e+000°)
1.30016957803315e+005	(-1.74514758566709e-002dB,5.25703635197412e+000°)
1.30316677845216e+005	(-1.73713576929646e-002dB,5.24496009261641e+000°)
1.30617088813170e+005	(-1.72916070516360e-002dB,5.23291150756345e+000°)
1.30918192299926e+005	(-1.72122222494522e-002dB,5.22089053385555e+000°)
1.31219989901906e+005	(-1.71332016108756e-002dB,5.20889710867412e+000°)
1.31522483219209e+005	(-1.70545434679945e-002dB,5.19693116933869e+000°)
1.31825673855626e+005	(-1.69762461605259e-002dB,5.18499265330836e+000°)
1.32129563418643e+005	(-1.68983080357740e-002dB,5.17308149818294e+000°)
1.32434153519452e+005	(-1.68207274485671e-002dB,5.16119764169910e+000°)
1.32739445772959e+005	(-1.67435027612684e-002dB,5.14934102173414e+000°)
1.33045441797794e+005	(-1.66666323437033e-002dB,5.13751157630188e+000°)
1.33352143216318e+005	(-1.65901145731460e-002dB,5.12570924355553e+000°)
1.33659551654629e+005	(-1.65139478342809e-002dB,5.11393396178502e+000°)
1.33967668742579e+005	(-1.64381305191753e-002dB,5.10218566941935e+000°)
1.34276496113771e+005	(-1.63626610272293e-002dB,5.09046430502269e+000°)
1.34586035405580e+005	(-1.62875377651516e-002dB,5.07876980729761e+000°)
1.34896288259150e+005	(-1.62127591469412e-002dB,5.06710211508298e+000°)
1.35207256319413e+005	(-1.61383235938219e-002dB,5.05546116735304e+000°)
1.35518941235089e+005	(-1.60642295342438e-002dB,5.04384690321977e+000°)
1.35831344658700e+005	(-1.59904754038258e-002dB,5.03225926192924e+000°)
1.36144468246580e+005	(-1.59170596453314e-002dB,5.02069818286402e+000°)
1.36458313658877e+005	(-1.58439807086483e-002dB,5.00916360554221e+000°)
1.36772882559570e+005	(-1.57712370507278e-002dB,4.99765546961594e+000°)
1.37088176616470e+005	(-1.56988271355830e-002dB,4.98617371487224e+000°)
1.37404197501236e+005	(-1.56267494342391e-002dB,4.97471828123298e+000°)
1.37720946889379e+005	(-1.55550024247025e-002dB,4.96328910875338e+000°)
1.38038426460273e+005	(-1.54835845919309e-002dB,4.95188613762256e+000°)
1.38356637897163e+005	(-1.54124944278102e-002dB,4.94050930816349e+000°)
1.38675582887173e+005	(-1.53417304311152e-002dB,4.92915856083300e+000°)
1.38995263121320e+005	(-1.52712911074774e-002dB,4.91783383622022e+000°)
1.39315680294515e+005	(-1.52011749693511e-002dB,4.90653507504567e+000°)
1.39636836105578e+005	(-1.51313805359875e-002dB,4.89526221816452e+000°)
1.39958732257246e+005	(-1.50619063334145e-002dB,4.88401520656323e+000°)
1.40281370456180e+005	(-1.49927508943799e-002dB,4.87279398135957e+000°)
1.40604752412976e+005	(-1.49239127583409e-002dB,4.86159848380288e+000°)
1.40928879842172e+005	(-1.48553904714345e-002dB,4.85042865527519e+000°)
1.41253754462260e+005	(-1.47871825864358e-002dB,4.83928443728822e+000°)
1.41579377995692e+005	(-1.47192876627180e-002dB,4.82816577148339e+000°)
1.41905752168893e+005	(-1.46517042662736e-002dB,4.81707259963650e+000°)
1.42232878712266e+005	(-1.45844309696189e-002dB,4.80600486364968e+000°)
1.42560759360203e+005	(-1.45174663517943e-002dB,4.79496250555611e+000°)
1.42889395851094e+005	(-1.44508089983502e-002dB,4.78394546751939e+000°)
1.43218789927338e+005	(-1.43844575012765e-002dB,4.77295369183115e+000°)
1.43548943335349e+005	(-1.43184104590307e-002dB,4.76198712091395e+000°)
1.43879857825568e+005	(-1.42526664764449e-002dB,4.75104569731681e+000°)
1.44211535152471e+005	(-1.41872241647572e-002dB,4.74012936372082e+000°)
1.44543977074577e+005	(-1.41220821415182e-002dB,4.72923806293137e+000°)
1.44877185354460e+005	(-1.40572390306300e-002dB,4.71837173788467e+000°)
1.45211161758758e+005	(-1.39926934622619e-002dB,4.70753033164321e+000°)
1.45545908058180e+005	(-1.39284440728525e-002dB,4.69671378739758e+000°)
1.45881426027518e+005	(-1.38644895050783e-002dB,4.68592204846549e+000°)
1.46217717445655e+005	(-1.38008284078071e-002dB,4.67515505829115e+000°)
1.46554784095575e+005	(-1.37374594360998e-002dB,4.66441276044672e+000°)
1.46892627764370e+005	(-1.36743812511486e-002dB,4.65369509862931e+000°)
1.47231250243255e+005	(-1.36115925202820e-002dB,4.64300201666301e+000°)
1.47570653327573e+005	(-1.35490919169105e-002dB,4.63233345849800e+000°)
1.47910838816804e+005	(-1.34868781205021e-002dB,4.62168936820778e+000°)
1.48251808514579e+005	(-1.34249498165824e-002dB,4.61106968999512e+000°)
1.48593564228684e+005	(-1.33633056966696e-002dB,4.60047436818487e+000°)
1.48936107771075e+005	(-1.33019444582626e-002dB,4.58990334722631e+000°)
1.49279440957883e+005	(-1.32408648048392e-002dB,4.57935657169729e+000°)
1.49623565609426e+005	(-1.31800654457773e-002dB,4.56883398629464e+000°)
1.49968483550220e+005	(-1.31195450963719e-002dB,4.55833553584368e+000°)
1.50314196608985e+005	(-1.30593024777839e-002dB,4.54786116529044e+000°)
1.50660706618657e+005	(-1.29993363170174e-002dB,4.53741081970520e+000°)
1.51008015416398e+005	(-1.29396453469105e-002dB,4.52698444428184e+000°)
1.51356124843604e+005	(-1.28802283060912e-002dB,4.51658198433782e+000°)
1.51705036745916e+005	(-1.28210839389536e-002dB,4.50620338531236e+000°)
1.52054752973232e+005	(-1.27622109956311e-002dB,4.49584859276697e+000°)
1.52405275379712e+005	(-1.27036082319825e-002dB,4.48551755238723e+000°)
1.52756605823790e+005	(-1.26452744095335e-002dB,4.47521020997678e+000°)
1.53108746168186e+005	(-1.25872082954933e-002dB,4.46492651146443e+000°)
1.53461698279912e+005	(-1.25294086627125e-002dB,4.45466640289938e+000°)
1.53815464030286e+005	(-1.24718742896405e-002dB,4.44442983045234e+000°)
1.54170045294938e+005	(-1.24146039603242e-002dB,4.43421674041432e+000°)
1.54525443953824e+005	(-1.23575964643530e-002dB,4.42402707919598e+000°)
1.54881661891231e+005	(-1.23008505968745e-002dB,4.41386079333001e+000°)
1.55238700995791e+005	(-1.22443651585360e-002dB,4.40371782946867e+000°)
1.55596563160490e+005	(-1.21881389554770e-002dB,4.39359813438497e+000°)
1.55955250282678e+005	(-1.21321707992748e-002dB,4.38350165496785e+000°)
1.56314764264078e+005	(-1.20764595069742e-002dB,4.37342833823048e+000°)
1.56675107010797e+005	(-1.20210039010166e-002dB,4.36337813130250e+000°)
1.57036280433337e+005	(-1.19658028092241e-002dB,4.35335098143294e+000°)
1.57398286446604e+005	(-1.19108550648010e-002dB,4.34334683598958e+000°)
1.57761126969917e+005	(-1.18561595062546e-002dB,4.33336564245714e+000°)
1.58124803927020e+005	(-1.18017149774323e-002dB,4.32340734843964e+000°)
1.58489319246093e+005	(-1.17475203274717e-002dB,4.31347190165971e+000°)
1.58854674859760e+005	(-1.16935744107568e-002dB,4.30355924995622e+000°)
1.59220872705099e+005	(-1.16398760869231e-002dB,4.29366934128483e+000°)
1.59587914723655e+005	(-1.15864242208313e-002dB,4.28380212372031e+000°)
1.59955802861449e+005	(-1.15332176825213e-002dB,4.27395754545293e+000°)
1.60324539068986e+005	(-1.14802553472049e-002dB,4.26413555478906e+000°)
1.60694125301269e+005	(-1.14275360952462e-002dB,4.25433610015226e+000°)
1.61064563517809e+005	(-1.13750588121319e-002dB,4.24455913008269e+000°)
1.61435855682630e+005	(-1.13228223884364e-002dB,4.23480459323465e+000°)
1.61808003764288e+005	(-1.12708257198248e-002dB,4.22507243837898e+000°)
1.62181009735874e+005	(-1.12190677070016e-002dB,4.21536261440118e+000°)
1.62554875575030e+005	(-1.11675472557151e-002dB,4.20567507030376e+000°)
1.62929603263953e+005	(-1.11162632767054e-002dB,4.19600975520088e+000°)
1.63305194789415e+005	(-1.10652146857169e-002dB,4.18636661832481e+000°)
1.63681652142762e+005	(-1.10144004034291e-002dB,4.17674560901878e+000°)
1.64058977319935e+005	(-1.09638193554843e-002dB,4.16714667674288e+000°)
1.64437172321474e+005	(-1.09134704724241e-002dB,4.15756977106867e+000°)
1.64816239152532e+005	(-1.08633526896981e-002dB,4.14801484168390e+000°)
1.65196179822882e+005	(-1.08134649476092e-002dB,4.13848183838649e+000°)
1.65576996346934e+005	(-1.07638061913352e-002dB,4.12897071109049e+000°)
